id,year,p_painted,painted
292280,2017,0.0346369093481649,0
146301,2015,0.1625358006484172,0
17692,1983,0.2887297004457668,0
452507,2017,0.131772500156531,0
502416,2019,0.0705121323043619,0
329010,2016,0.078714830679507,0
9913,2005,0.0419029654813458,0
150202,2013,0.248613714203922,0
11449,1979,0.0770548968461188,0
9711,2004,0.0991762880308343,0
100241,2014,0.1524339949258202,0
10586,1996,0.195722742510593,0
473149,2018,0.1481775182911791,0
19287,1996,0.1146356588186305,0
42941,2010,0.0477262233351681,0
12700,2005,0.0452483498386927,0
605804,2020,0.0659717433587691,0
34081,2002,0.0817163399620759,0
287424,2015,0.1277846248364222,0
384521,2018,0.0431311320258664,0
126172,2014,0.089062590750896,0
134597,2012,0.1084421152065646,0
1547,1987,0.1908655268116124,0
161326,2008,0.1807186096603165,0
84348,2012,0.1195653845726001,0
529149,2019,0.0612176751042951,0
11133,1986,0.0566954200102856,0
1946,1999,0.1156674363096618,0
3600,1998,0.05639350348246,0
19898,2009,0.211118090941678,0
11531,2000,0.0700324891545557,0
6171,2003,0.0365260284377957,0
9980,1986,0.1606872920181196,0
316154,2017,0.1802877447103654,0
250574,2014,0.0936548942945599,0
11460,2005,0.1052647094012492,0
753453,2021,0.1011400227790134,0
805,1968,0.1440010020880353,0
672741,2021,0.2735756512712342,0
738542,2020,0.2469290156269856,0
254474,2014,0.3049587783061463,0
396493,2017,0.0466850212238846,0
65086,2012,0.0776874573672172,0
653598,2020,0.2416445950467289,0
241258,2016,0.0771402099411349,0
571384,2020,0.1805115476336785,0
806,2006,0.1095766260035169,0
9035,2006,0.2931052548279135,0
184346,2014,0.1043031350988746,0
381283,2017,0.1082893638076076,0
483202,2019,0.0232081698136365,0
416234,2018,0.0178252645827805,0
8766,1996,0.1410615668327645,0
780766,2020,0.1423474677073713,0
517116,2019,0.0796955745288001,0
846778,2022,0.0830034767621511,0
10294,2007,0.0716406229340333,0
10829,2001,0.4312942689594585,0
351211,2016,0.1076091132571381,0
1975,2006,0.1197145300426874,0
630392,2021,0.1155059705817186,0
329440,2016,0.2162662507550019,0
492336,2018,0.1609009927742307,0
241843,2014,0.424269488871519,0
57789,1993,0.4229485665602359,0
716703,2020,0.0577042747006914,0
411143,2018,0.0458127659680832,0
617505,2020,0.2222552879026266,0
513421,2019,0.1975997710916348,0
10053,2006,0.1258990006245602,0
425972,2017,0.2219983773981222,0
932868,2022,0.0885754295818348,0
38410,2007,0.066640793353544,0
398173,2018,0.1018031408081087,0
10216,1998,0.0840468762784362,0
335866,2015,0.0148101955667626,0
76487,2012,0.0516885890112972,0
12212,2000,0.1130850339856666,0
11082,1988,0.3041632141616511,0
10069,2006,0.0591112176323021,0
10361,2004,0.2014484266223041,0
593643,2022,0.0705335708303943,0
852252,2022,0.0501305944333821,0
469916,2018,0.0542335523710603,0
420245,2017,0.0365063653296751,0
14254,2009,0.0733693040491462,0
70584,2011,0.1866637466013929,0
10072,1987,0.3041282832541253,0
532814,2018,0.0865910480504438,0
75735,2011,0.1500579531415311,0
9030,2008,0.051506952432375,0
791,2005,0.0517466999829668,0
58151,2011,0.0741476643285233,0
38358,2010,0.1107899913249175,0
11618,1999,0.0624695272754416,0
12095,1999,0.1430929822004766,0
258193,2014,0.1203749682785679,0
10160,1989,0.4008176058843372,0
649524,2019,0.0718295028168465,0
41402,2010,0.2922714812319187,0
132137,2012,0.0682869538749243,0
473165,2017,0.6705056897386004,1
326,2006,0.0714593004337469,0
340601,2018,0.0408076863220252,0
9042,2005,0.0870751279518021,0
79316,2014,0.0404577276086352,0
351460,2017,0.1580196754370219,0
11683,2005,0.0849994464699792,0
139455,2012,0.4024222633146947,0
523139,2019,0.1564542657105089,0
504982,2018,0.3232732129670916,0
32219,2006,0.1059471571475572,0
9825,1999,0.0394443353620674,0
9092,1997,0.0872851010815394,0
6933,2008,0.0395651202830371,0
11428,1992,0.2446826642576742,0
539537,2020,0.0588683387603671,0
13121,2007,0.1551958568527093,0
11547,2003,0.0515647891901425,0
12122,1995,0.1150971741970918,0
11252,1998,0.06399751198451,0
295011,2018,0.1514743524331059,0
8869,2002,0.4131008923009247,0
16235,1982,0.4290129279494569,0
1024530,2022,0.1518048809487345,0
10127,1988,0.2532753792648721,0
429417,2018,0.1408984362576855,0
9946,1999,0.0255260374479968,0
10577,2000,0.0678734512368466,0
707131,2019,0.0442826858356661,0
13009,2008,0.2285492586237865,0
257874,2013,0.0453055301881994,0
674025,2020,0.519219636968853,1
8077,1992,0.0368269552433753,0
459202,2017,0.100385863832098,0
115210,2012,0.1205465735490492,0
14435,2009,0.1098468399323639,0
155084,2014,0.216172490302849,0
751394,2020,0.1172587876979844,0
378018,2016,0.0974317115559033,0
10493,1989,0.0367979266762814,0
73935,2012,0.1845383764008071,0
159117,2013,0.0260550710717109,0
254191,2014,0.5146802037022211,1
34583,2010,0.0499559692400679,0
514277,2018,0.1174234356112278,0
272692,2014,0.0882006086477186,0
336560,2015,0.5440743717199522,1
294963,2015,0.2606053015040783,0
313922,2015,0.1703033329741904,0
465086,2020,0.1021178016932272,0
9599,1988,0.0956990731856397,0
623520,2019,0.1137768491301879,0
450932,2017,0.4232520072187218,0
14211,2007,0.0627050790742366,0
10779,1996,0.0629992791214916,0
653615,2020,0.0553851590597311,0
520466,2018,0.3544389971819883,0
17898,1985,0.1492763230968652,0
672761,2020,0.1692441702650531,0
246403,2014,0.0691010521596992,0
8914,1999,0.1433653867998802,0
475220,2018,0.0978027367145835,0
27769,1991,0.2887300134863026,0
548473,2019,0.1878895856138754,0
8814,2005,0.2943710184819781,0
623034,2018,0.1192118636745008,0
403964,2016,0.2785801009663695,0
83,2004,0.1080180445466833,0
11096,2005,0.0709509516109355,0
273511,2014,0.3216484423713234,0
532671,2019,0.1533007179926596,0
502406,2018,0.0147441662613573,0
145135,2013,0.0887933534605122,0
455551,2017,0.1756930359237485,0
368031,2016,0.018454145098543,0
12707,1977,0.6935161960661738,1
668343,2020,0.3148711193046967,0
519337,2018,0.0957155057380156,0
10280,1996,0.1024972383333846,0
104755,2012,0.177034035490933,0
84228,2011,0.4692130330143151,0
284564,2016,0.0797770669942217,0
38157,2002,0.0400586777833156,0
203835,2017,0.1897596286225149,0
435615,2020,0.1218066220669897,0
355506,2016,0.1302831742207514,0
406994,2017,0.0654486972084759,0
17918,1982,0.4215571303534776,0
10891,2004,0.3791679468041136,0
1977,2009,0.0443143114426106,0
428399,2017,0.0289231495443158,0
15212,2007,0.3523921922679952,0
299245,2015,0.0352872052779865,0
10306,1988,0.139888895134477,0
9708,2006,0.1764639191565784,0
11979,2002,0.1102031656572812,0
