n_faces,face_area,max_conf,face_boxes,id,year
1,0.0276,0.842,"0.4103,0.1096,0.1935,0.1425",306748,1990
0,0.0,0.0,,884093,2021
0,0.0,0.0,,581107,2008
0,0.0,0.0,,270880,2013
0,0.0,0.0,,614167,2020
3,0.0154,0.924,"0.7448,0.3801,0.0864,0.0702|0.5724,0.3197,0.0774,0.0643|0.2915,0.3785,0.0721,0.0601",76935,1992
3,0.055,0.923,"0.4568,0.627,0.1586,0.1368|0.6212,0.1337,0.1468,0.1225|0.7019,0.6922,0.1321,0.1162",125764,1998
0,0.0,0.0,,597889,2019
0,0.0,0.0,,841715,1996
0,0.0,0.0,,86685,1999
0,0.0,0.0,,28514,2002
1,0.0524,0.93,"0.1308,0.2147,0.2374,0.2208",771555,2020
6,0.0688,0.887,"0.0686,0.279,0.1401,0.1254|0.4649,0.3021,0.1348,0.1101|0.4982,0.0752,0.1252,0.1076|0.7234,0.0855,0.1231,0.0981|0.7874,0.3498,0.0943,0.0846|0.4255,0.5682,0.058,0.0486",896163,2021
0,0.0,0.0,,584106,2019
0,0.0,0.0,,56560,2009
2,0.0693,0.927,"0.4136,0.157,0.2068,0.1946|0.4237,0.4358,0.1749,0.166",681719,2020
4,0.0314,0.906,"0.2278,0.5559,0.1131,0.0921|0.5679,0.8481,0.1044,0.0838|0.4346,0.5478,0.0872,0.0706|0.8198,0.5966,0.0815,0.0742",362333,1988
1,0.292,0.823,"0.487,0.1008,0.5057,0.5773",273856,2013
0,0.0,0.0,,325454,2000
0,0.0,0.0,,945093,2022
1,0.4905,0.856,"0.1664,0.0083,0.7824,0.6268",105949,2009
3,0.2482,0.934,"0.3247,0.0406,0.4291,0.3932|0.7543,0.6968,0.2566,0.2862|0.0599,0.598,0.0847,0.0702",447956,2017
1,0.1009,0.916,"0.6651,0.1821,0.3313,0.3047",1019692,2022
2,0.028,0.67,"0.391,0.1805,0.1635,0.1527|0.6751,0.5825,0.0575,0.0527",178135,2012
2,0.0967,0.816,"-0.0014,0.6284,0.1797,0.2733|0.8318,0.6112,0.1668,0.2849",106148,2010
1,0.0124,0.884,"0.0273,0.0903,0.1174,0.1058",65059,1967
7,0.2025,0.915,"0.3397,0.2092,0.3698,0.2957|0.0333,0.1509,0.1764,0.191|0.7487,0.1215,0.1912,0.1644|0.1844,0.3765,0.1224,0.1087|0.6317,0.4546,0.0978,0.0836|0.7402,0.3979,0.0671,0.0563|0.777,0.345,0.0599,0.0461",747376,2020
0,0.0,0.0,,291367,1996
2,0.0184,0.895,"0.7686,0.2696,0.1071,0.0988|0.2075,0.2684,0.0916,0.0852",204577,2006
1,0.0288,0.934,"0.4282,0.3406,0.1754,0.1645",85973,1999
0,0.0,0.0,,139747,1996
0,0.0,0.0,,123313,1991
0,0.0,0.0,,147851,2010
0,0.0,0.0,,144402,1978
2,0.0398,0.905,"0.8275,0.2617,0.1734,0.1987|0.518,0.295,0.0778,0.0691",200872,2007
0,0.0,0.0,,94910,2011
0,0.0,0.0,,291370,2014
1,0.1014,0.624,"0.0017,0.4972,0.3178,0.319",975129,2022
4,0.0653,0.925,"0.4682,0.0057,0.1736,0.1471|0.5639,0.8926,0.1257,0.1078|0.6256,0.6865,0.125,0.1074|0.3158,0.7824,0.121,0.106",455637,1990
0,0.0,0.0,,41385,1991
2,0.0017,0.701,"0.191,0.3828,0.0346,0.0292|0.2987,0.3881,0.0284,0.024",432713,1975
0,0.0,0.0,,528271,2018
2,0.3228,0.904,"0.034,0.0377,0.5708,0.5259|0.7584,0.2254,0.1487,0.1525",270442,2007
0,0.0,0.0,,922443,2021
0,0.0,0.0,,568269,2018
1,0.3652,0.94,"0.2075,0.1178,0.6277,0.5819",830794,2021
1,0.1048,0.88,"0.4919,0.0781,0.349,0.3004",793794,2019
2,0.0095,0.897,"0.7385,0.8403,0.0765,0.066|0.9087,0.7202,0.0712,0.0621",100661,1959
2,0.006,0.904,"0.5393,0.3322,0.0603,0.0518|0.3394,0.3454,0.0557,0.0518",213208,1981
1,0.096,0.913,"0.2444,0.0876,0.309,0.3105",148801,2011
2,0.0348,0.855,"0.6087,0.1328,0.1586,0.1201|0.2645,0.1227,0.1467,0.1073",651698,2019
0,0.0,0.0,,124408,1998
0,0.0,0.0,,136268,2009
1,0.0066,0.88,"0.4676,0.8338,0.0864,0.076",336908,2008
0,0.0,0.0,,428402,2016
1,0.0141,0.882,"0.523,0.1281,0.1182,0.1193",379394,2002
5,0.1066,0.922,"0.5358,0.7158,0.1829,0.1709|0.1941,0.272,0.1474,0.1492|0.4577,0.0283,0.1385,0.1373|0.5732,0.3164,0.1287,0.1355|0.2606,0.7505,0.1267,0.1335",306109,2014
2,0.072,0.844,"-0.0154,0.0092,0.2051,0.2452|0.3788,0.3023,0.1708,0.1274",579403,2016
0,0.0,0.0,,84418,1972
2,0.0138,0.903,"0.6673,0.0499,0.0943,0.08|0.2629,0.0932,0.0848,0.0736",799655,2020
0,0.0,0.0,,670615,2019
1,0.1993,0.886,"-0.0062,0.0151,0.4223,0.4719",611645,2019
1,0.0816,0.921,"0.3685,0.5085,0.31,0.2631",552541,2018
1,0.0292,0.815,"0.401,0.4929,0.1881,0.155",568667,2018
2,0.1361,0.929,"0.2552,0.2841,0.3157,0.3174|0.8385,0.7452,0.1721,0.2088",448144,2006
15,0.0468,0.899,"0.3776,0.3558,0.1196,0.1057|0.3035,0.2795,0.0689,0.0619|0.2922,0.6998,0.067,0.0618|0.2287,0.4658,0.066,0.0595|0.503,0.3918,0.056,0.0571|0.1307,0.564,0.0591,0.0539|0.8099,0.6161,0.0528,0.0442|0.7379,0.7448,0.0472,0.0404|0.6441,0.5019,0.0457,0.0409|0.5777,0.5934,0.0451,0.0409|0.5831,0.7368,0.0446,0.0403|0.4429,0.6994,0.0441,0.0399|0.8827,0.1541,0.0408,0.0364|0.6881,0.6116,0.0392,0.0353|0.5846,0.4552,0.0371,0.0299",330117,2018
1,0.0194,0.709,"0.4191,0.5512,0.165,0.1173",740994,2017
0,0.0,0.0,,27479,2006
1,0.0236,0.686,"0.1874,0.1619,0.1621,0.1455",875314,2021
0,0.0,0.0,,317657,2010
0,0.0,0.0,,489811,2012
1,0.0017,0.741,"0.5211,0.5153,0.0449,0.0385",58238,1987
0,0.0,0.0,,543471,2011
0,0.0,0.0,,278961,1993
0,0.0,0.0,,998110,2021
0,0.0,0.0,,353334,2014
1,0.3116,0.667,"0.2889,0.2836,0.4616,0.675",769098,2020
4,0.0135,0.886,"0.3832,0.792,0.0876,0.072|0.577,0.783,0.0627,0.0504|0.7571,0.6981,0.0613,0.0478|0.2134,0.8031,0.0362,0.0303",29390,1966
1,0.0304,0.891,"0.3058,0.2717,0.1864,0.1629",422934,2004
0,0.0,0.0,,104405,2009
0,0.0,0.0,,968927,2022
4,0.0166,0.906,"0.1538,0.7508,0.0819,0.0675|0.7799,0.7764,0.0808,0.0644|0.5675,0.779,0.0604,0.0484|0.4483,0.7509,0.0589,0.0496",567898,2017
3,0.0928,0.895,"0.6807,0.3081,0.2966,0.3053|0.8879,0.7514,0.0422,0.0366|0.8724,0.8491,0.028,0.0248",317030,2001
1,0.056,0.855,"0.3436,0.2421,0.2512,0.2229",620495,2019
0,0.0,0.0,,565515,2020
3,0.0275,0.887,"0.6982,0.4794,0.1105,0.0933|0.5008,0.2561,0.1093,0.0932|0.8333,0.256,0.0881,0.0796",258006,1997
0,0.0,0.0,,608797,2017
1,0.0168,0.771,"0.399,0.3928,0.1379,0.1218",803142,2021
3,0.0574,0.885,"0.763,0.2793,0.1616,0.1457|0.3761,0.1568,0.1545,0.1254|0.4085,0.3816,0.1247,0.1164",427059,2005
3,0.2817,0.888,"0.3341,0.2012,0.3573,0.3159|0.6523,0.2271,0.3088,0.2788|0.0279,0.2214,0.2959,0.2796",142711,2012
0,0.0,0.0,,402577,2016
0,0.0,0.0,,824877,2019
0,0.0,0.0,,287784,2014
0,0.0,0.0,,944638,2022
1,0.1114,0.84,"0.4121,0.5675,0.3069,0.363",730227,2019
0,0.0,0.0,,469702,2012
1,0.2084,0.804,"-0.0174,0.2451,0.4819,0.4325",147272,2011
0,0.0,0.0,,543582,2020
4,0.0566,0.767,"0.0919,0.2209,0.1764,0.2068|0.6789,0.2515,0.1321,0.1271|0.8614,0.6233,0.0526,0.0429|0.8725,0.5664,0.0356,0.0308",729170,2020
0,0.0,0.0,,94769,2009
0,0.0,0.0,,667824,2019
3,0.1069,0.928,"0.3999,0.3935,0.2493,0.231|0.7146,0.3294,0.1933,0.1781|0.699,0.1022,0.1278,0.1167",508827,2002
1,0.1462,0.939,"0.1527,0.316,0.4025,0.3632",392405,2002
1,0.0825,0.859,"0.4409,0.3771,0.2906,0.284",225715,1993
0,0.0,0.0,,127953,1972
0,0.0,0.0,,337889,1979
0,0.0,0.0,,55079,2008
0,0.0,0.0,,741357,2020
0,0.0,0.0,,691734,2020
0,0.0,0.0,,232789,2010
1,0.0116,0.887,"0.2904,0.2436,0.1081,0.1074",28647,1974
2,0.2609,0.914,"0.1601,0.0669,0.3682,0.3571|0.5711,0.034,0.3714,0.3485",578400,2018
0,0.0,0.0,,651178,2019
1,0.0875,0.914,"0.5048,0.1902,0.3483,0.2513",459856,2017
0,0.0,0.0,,469917,2015
0,0.0,0.0,,654546,2017
0,0.0,0.0,,495212,2015
0,0.0,0.0,,305058,2012
1,0.037,0.927,"0.4057,0.1739,0.2146,0.1722",297059,1997
0,0.0,0.0,,978158,2022
0,0.0,0.0,,549893,2017
2,0.026,0.913,"0.6287,0.3861,0.1258,0.1189|0.204,0.4154,0.1027,0.1077",781326,2021
1,0.0243,0.627,"0.485,0.1703,0.1532,0.1588",639538,2019
1,0.0153,0.603,"0.3953,0.0354,0.1367,0.112",148773,1990
0,0.0,0.0,,754588,2020
1,0.2008,0.9,"0.1749,0.3328,0.5459,0.3678",108873,1985
0,0.0,0.0,,225459,1998
1,0.107,0.914,"0.1814,0.6309,0.3574,0.2993",178272,1969
1,0.0059,0.895,"0.4691,0.4173,0.088,0.0666",222465,2012
3,0.0879,0.905,"0.2305,0.7037,0.2115,0.1919|0.1458,0.5149,0.193,0.1913|0.2733,0.3304,0.1032,0.1011",296438,2014
1,0.2514,0.827,"0.2248,0.2162,0.5361,0.469",473544,1994
0,0.0,0.0,,317232,2014
0,0.0,0.0,,437978,1995
0,0.0,0.0,,470615,2017
5,0.1941,0.914,"0.0266,-0.0023,0.4098,0.329|0.319,0.2347,0.1813,0.1577|0.7196,0.7633,0.1235,0.1237|0.8697,0.795,0.1122,0.1073|0.7912,0.0679,0.0598,0.0565",28087,1999
0,0.0,0.0,,246337,2013
1,0.499,0.901,"0.0823,0.022,0.7591,0.6574",41824,2005
0,0.0,0.0,,289442,2012
4,0.0266,0.915,"0.3242,0.6201,0.1131,0.0952|0.5904,0.62,0.0989,0.0916|0.4523,0.149,0.0721,0.0632|0.5184,0.2059,0.0495,0.0448",394196,2016
1,0.007,0.848,"0.588,0.0736,0.0906,0.0772",479260,2013
4,0.0463,0.869,"0.4282,0.3497,0.1428,0.1225|0.4317,0.1589,0.1148,0.0987|0.2013,0.2677,0.1126,0.092|0.6767,0.2062,0.0939,0.0754",495466,2017
0,0.0,0.0,,480803,2017
1,0.1479,0.881,"0.2651,0.2666,0.4554,0.3247",27611,1987
0,0.0,0.0,,578602,2019
1,0.0241,0.921,"0.4109,0.3181,0.1734,0.1388",137355,2002
7,0.2208,0.939,"0.2275,0.489,0.2266,0.2217|0.3579,0.1812,0.2183,0.2059|0.5077,0.415,0.1715,0.1863|0.7733,0.3517,0.1732,0.1728|0.5905,0.0732,0.175,0.1659|0.8701,0.1013,0.1256,0.1388|0.0109,0.0645,0.1292,0.1336",85418,2012
2,0.1114,0.915,"0.4545,0.2169,0.3494,0.3076|0.7541,0.7389,0.0691,0.0568",227611,2000
1,0.015,0.86,"0.3483,0.0963,0.1346,0.1116",740119,2020
1,0.004,0.758,"0.6732,0.2425,0.0699,0.0573",1022479,2022
0,0.0,0.0,,201252,1994
1,0.1352,0.907,"0.2638,0.2132,0.387,0.3493",489113,2014
2,0.1742,0.765,"0.0855,0.1158,0.4296,0.3885|0.7432,0.406,0.0952,0.0763",116212,1957
16,0.0804,0.923,"0.3286,0.6682,0.1033,0.1037|0.6547,0.6683,0.1058,0.096|0.4332,0.455,0.0952,0.0869|0.278,0.4136,0.0912,0.0822|0.622,0.4121,0.0914,0.0819|0.6619,0.0089,0.076,0.0669|0.4537,0.0062,0.0754,0.0647|0.251,0.02,0.0698,0.0643|0.864,0.2183,0.0736,0.0597|0.8694,0.5113,0.0693,0.0599|0.0568,0.0245,0.0632,0.0554|0.9019,0.0182,0.057,0.0524|0.0851,0.231,0.0513,0.0431|0.0375,0.421,0.0492,0.0409|0.1057,0.4529,0.0414,0.0338|0.0604,0.6237,0.0379,0.0319",244765,2004
0,0.0,0.0,,529294,2018
0,0.0,0.0,,262872,2010
0,0.0,0.0,,89143,1999
1,0.3361,0.875,"0.1258,0.1017,0.5674,0.5924",606446,2019
0,0.0,0.0,,481562,2017
7,0.1036,0.907,"0.3669,0.8187,0.2001,0.1503|0.0584,0.5987,0.1693,0.1446|0.3394,0.3003,0.1418,0.1239|0.6226,0.3232,0.1134,0.0992|0.8258,0.3526,0.1099,0.0946|0.153,0.3545,0.0784,0.0637|0.0824,0.3011,0.0752,0.0637",851950,2021
0,0.0,0.0,,119175,2009
1,0.034,0.767,"0.3184,0.0093,0.2467,0.1378",324453,2015
0,0.0,0.0,,863848,2022
0,0.0,0.0,,925843,2016
0,0.0,0.0,,205091,1989
1,0.25,0.903,"0.2182,0.0399,0.5129,0.4874",757838,2021
1,0.4978,0.898,"0.0143,0.0593,0.6475,0.7688",238384,1985
0,0.0,0.0,,687983,2020
0,0.0,0.0,,68661,2006
1,0.2401,0.904,"0.6035,0.1361,0.3934,0.6103",223178,1992
2,0.1321,0.925,"0.6364,0.0862,0.3338,0.3441|0.0775,0.056,0.1473,0.1172",262832,1993
0,0.0,0.0,,675256,2020
1,0.1324,0.878,"0.1014,0.0981,0.3789,0.3495",377409,1989
0,0.0,0.0,,968949,2022
1,0.1019,0.908,"0.5366,0.6298,0.3173,0.3211",652522,1980
1,0.0282,0.925,"0.3435,0.2813,0.186,0.1514",297091,1984
2,0.0925,0.926,"0.4899,0.5304,0.2456,0.2281|0.2882,0.2665,0.1785,0.2041",27684,1998
1,0.0425,0.686,"0.4554,0.1108,0.2363,0.1798",679893,2019
0,0.0,0.0,,263911,2014
0,0.0,0.0,,300902,2014
1,0.0515,0.801,"0.3539,0.1134,0.2569,0.2004",201926,2005
5,0.0224,0.871,"0.4599,0.4133,0.0953,0.0872|0.7933,0.4679,0.0672,0.0597|0.6429,0.4568,0.0637,0.0551|0.1572,0.4583,0.0621,0.0535|0.3172,0.451,0.061,0.0527",669906,2020
5,0.019,0.917,"0.1954,0.1898,0.0722,0.0657|0.6815,0.1994,0.0713,0.059|0.4928,0.2524,0.067,0.0563|0.3805,0.2402,0.0596,0.0538|0.4307,0.2546,0.0607,0.0501",58676,2009
1,0.0089,0.839,"0.4203,0.4887,0.0934,0.0948",748225,2020
0,0.0,0.0,,46970,1976
1,0.013,0.701,"0.4458,0.2482,0.1226,0.1061",570220,2015
11,0.0292,0.914,"0.4413,0.6756,0.128,0.116|0.7329,0.593,0.0679,0.0674|0.1919,0.6976,0.0603,0.0553|0.7754,0.7129,0.0546,0.052|0.2017,0.3073,0.0307,0.0289|0.7557,0.2725,0.0241,0.0229|0.4296,0.2594,0.0224,0.0202|0.6838,0.2647,0.022,0.0201|0.5434,0.2682,0.0221,0.0199|0.6246,0.2811,0.0213,0.0204|0.3581,0.2831,0.0202,0.0199",255754,2012
0,0.0,0.0,,308421,2013
3,0.1229,0.918,"0.6278,0.0708,0.3144,0.3144|0.0979,0.1939,0.1246,0.1088|0.0821,0.5755,0.1091,0.096",270176,1999
0,0.0,0.0,,407931,2012
0,0.0,0.0,,380575,2008
0,0.0,0.0,,760540,2020
0,0.0,0.0,,507700,2018
1,0.0056,0.753,"0.4381,0.4465,0.085,0.0661",132346,1963
0,0.0,0.0,,67811,2012
1,0.0358,0.821,"0.4242,0.1478,0.211,0.1695",626244,2012
1,0.0898,0.922,"0.0081,0.1731,0.3392,0.2648",637926,2019
1,0.3867,0.818,"0.154,0.1226,0.6731,0.5745",976432,2019
2,0.0256,0.865,"0.2654,0.4049,0.1283,0.1143|0.5728,0.4292,0.119,0.0919",192367,1979
0,0.0,0.0,,92380,1983
3,0.0604,0.921,"0.7935,0.2978,0.1848,0.1647|0.8122,0.533,0.1429,0.1227|0.3003,0.2985,0.123,0.101",386037,2020
0,0.0,0.0,,267909,2013
0,0.0,0.0,,273873,2013
1,0.0029,0.677,"0.4483,0.1436,0.057,0.051",426502,2016
1,0.007,0.852,"0.4722,0.7139,0.0933,0.0751",837650,2021
2,0.033,0.853,"0.3851,0.4906,0.1812,0.1589|0.8894,0.6067,0.0677,0.0628",267570,1998
0,0.0,0.0,,695155,2020
1,0.0006,0.717,"0.5142,0.7811,0.0278,0.0226",719072,2020
2,0.0254,0.885,"0.1592,0.7222,0.1321,0.109|0.7043,0.7354,0.1037,0.1066",459371,1993
1,0.765,0.8,"0.079,-0.0327,0.9961,0.7681",564746,2018
0,0.0,0.0,,290415,2010
1,0.0034,0.832,"0.5306,0.5099,0.0616,0.0559",885192,2021
1,0.3631,0.896,"0.1872,0.1007,0.6103,0.595",1026573,2022
0,0.0,0.0,,624777,2021
1,0.1716,0.708,"0.5375,0.1116,0.4249,0.4039",27879,2000
0,0.0,0.0,,1024141,2022
0,0.0,0.0,,719311,2020
0,0.0,0.0,,691546,2016
0,0.0,0.0,,81469,1974
2,0.1065,0.906,"0.5887,0.4762,0.239,0.224|0.1926,0.316,0.2394,0.2212",117366,1995
3,0.0635,0.886,"0.2684,0.1273,0.2626,0.2116|0.8957,0.7275,0.077,0.063|0.2696,0.7712,0.0609,0.0495",116337,1957
0,0.0,0.0,,609183,2018
1,0.131,0.902,"0.284,0.0651,0.4326,0.3029",755349,2020
0,0.0,0.0,,479188,2002
1,0.757,0.905,"0.0166,-0.0209,0.8869,0.8536",352707,2005
0,0.0,0.0,,611649,2019
0,0.0,0.0,,93899,1963
1,0.0842,0.923,"0.3358,0.4181,0.3175,0.265",644157,2019
3,0.006,0.884,"0.734,0.5035,0.0532,0.0439|0.1852,0.5193,0.0486,0.0407|0.4087,0.6314,0.0448,0.0368",643373,2015
1,0.2319,0.877,"0.051,0.2195,0.465,0.4986",28347,2008
1,0.003,0.737,"0.0341,0.0847,0.0598,0.0509",27555,2007
3,0.0333,0.923,"0.4513,0.0556,0.1348,0.1129|0.5833,0.2688,0.1017,0.0962|0.3052,0.2976,0.0982,0.0844",761198,2020
0,0.0,0.0,,124637,1988
2,0.0861,0.88,"0.0317,0.1309,0.2338,0.2091|0.6378,0.5543,0.2056,0.181",899269,2021
1,0.0739,0.907,"0.3979,0.5656,0.2911,0.2539",216142,1988
0,0.0,0.0,,854907,2014
0,0.0,0.0,,506404,2017
1,0.0126,0.813,"0.7128,0.6272,0.1185,0.1065",183841,1953
0,0.0,0.0,,94261,1970
0,0.0,0.0,,302506,2012
0,0.0,0.0,,880004,2021
3,0.1348,0.929,"0.1568,0.5153,0.2462,0.2402|0.1116,0.0369,0.2053,0.1914|0.6713,0.5388,0.2021,0.1797",980446,2022
0,0.0,0.0,,745934,2016
1,0.0007,0.709,"0.4264,0.3472,0.0291,0.0247",550108,2018
0,0.0,0.0,,1019881,2022
0,0.0,0.0,,450377,2017
3,0.0121,0.748,"0.4179,0.3776,0.0797,0.0655|0.5439,0.3877,0.0668,0.055|0.3002,0.3534,0.0624,0.0521",484369,2017
1,0.0343,0.917,"0.4008,0.3085,0.1981,0.1733",479332,1994
0,0.0,0.0,,986990,2022
1,0.0359,0.889,"0.3916,0.2229,0.1929,0.1861",816450,2021
2,0.0321,0.92,"0.5718,0.4257,0.1311,0.1275|0.2377,0.3058,0.1335,0.115",69277,2001
0,0.0,0.0,,881855,2015
1,0.0594,0.918,"0.3767,0.1374,0.2663,0.223",1009358,2022
0,0.0,0.0,,547331,2013
2,0.0424,0.917,"0.3344,0.2885,0.1667,0.1418|0.1849,0.3083,0.1487,0.1262",268740,2014
0,0.0,0.0,,97251,1999
1,0.0769,0.759,"0.3852,0.1656,0.2976,0.2583",233383,1970
10,0.0778,0.91,"0.5994,0.2636,0.1501,0.139|0.5391,0.5001,0.1438,0.1178|0.7751,0.4617,0.1173,0.0944|0.3107,0.5557,0.0927,0.0746|0.4576,0.6237,0.0852,0.0752|0.6092,0.6737,0.0711,0.0602|0.2918,0.2904,0.0654,0.0583|0.3635,0.3731,0.0551,0.0472|0.1058,0.5223,0.0545,0.0449|0.2168,0.4793,0.0541,0.0446",425760,2014
1,0.031,0.653,"0.3757,0.2178,0.1878,0.165",550674,2017
1,0.0177,0.906,"0.6614,0.1932,0.1469,0.1202",291679,2002
3,0.1273,0.902,"0.6795,0.1923,0.237,0.2055|0.3984,0.1498,0.2262,0.1906|0.0743,0.1671,0.1906,0.1866",432896,2017
5,0.0226,0.9,"0.4627,0.1182,0.0767,0.0669|0.5949,0.1429,0.0718,0.0633|0.3369,0.153,0.0687,0.0637|0.1975,0.1732,0.0679,0.0634|0.7382,0.1642,0.0653,0.0648",400705,2001
0,0.0,0.0,,902914,2021
2,0.0327,0.713,"0.2444,0.1351,0.1763,0.1269|0.0585,0.028,0.1035,0.1002",269586,2009
1,0.9072,0.773,"0.0102,0.0241,0.992,0.9145",277579,2005
1,0.0177,0.877,"0.418,0.0703,0.1315,0.1343",226023,2007
2,0.0477,0.905,"0.4016,0.6666,0.1927,0.1689|0.4554,0.5175,0.1372,0.1101",286939,2012
1,0.0803,0.821,"0.3025,-0.0062,0.401,0.2001",256544,2014
0,0.0,0.0,,85641,1965
1,0.0123,0.774,"0.4596,0.1103,0.1208,0.1019",652724,2016
0,0.0,0.0,,393894,2017
1,0.0118,0.849,"0.459,0.1561,0.1126,0.1052",606048,2014
1,0.017,0.901,"0.6389,0.3301,0.1353,0.1259",625560,2020
0,0.0,0.0,,714150,2020
0,0.0,0.0,,1011608,2021
3,0.0329,0.89,"0.1449,0.779,0.1278,0.1111|0.7323,0.7533,0.1075,0.096|0.5027,0.5346,0.1009,0.0831",446473,2000
0,0.0,0.0,,606087,2013
1,0.0336,0.909,"0.3839,0.2497,0.1842,0.1824",270299,2014
0,0.0,0.0,,589173,2017
0,0.0,0.0,,82995,2004
1,0.2951,0.745,"-0.0036,0.0794,0.565,0.5222",270594,2014
3,0.0179,0.93,"0.6275,0.4137,0.0874,0.0741|0.4554,0.4115,0.0821,0.0713|0.8268,0.4577,0.0793,0.0704",27553,2009
1,0.2513,0.791,"0.2172,0.0296,0.5741,0.4378",626292,2019
0,0.0,0.0,,685661,2005
0,0.0,0.0,,514591,2000
0,0.0,0.0,,502574,2018
1,0.414,0.916,"0.1274,0.2875,0.7198,0.5752",278806,2006
0,0.0,0.0,,111877,1982
2,0.1485,0.919,"0.3385,0.296,0.3562,0.3237|0.713,-0.0006,0.2182,0.152",809282,2021
0,0.0,0.0,,131582,1972
0,0.0,0.0,,126107,2003
3,0.0327,0.891,"0.4457,0.2927,0.163,0.1361|0.2512,0.1859,0.1022,0.0772|0.9252,0.2246,0.0532,0.0491",248595,1985
1,0.6206,0.709,"0.0001,-0.0201,0.9433,0.6578",644730,2019
1,0.0414,0.904,"0.4231,0.4085,0.2197,0.1884",204115,1988
0,0.0,0.0,,464054,2017
0,0.0,0.0,,193476,1978
0,0.0,0.0,,948498,2022
0,0.0,0.0,,748407,2020
1,0.2135,0.921,"0.0006,0.3993,0.4577,0.4664",613712,2013
3,0.0197,0.9,"0.2827,0.1953,0.096,0.0884|0.6159,0.2328,0.0952,0.0817|0.4478,0.0168,0.0644,0.0541",428396,2016
2,0.4162,0.883,"0.1556,0.0531,0.612,0.5552|0.7596,0.1404,0.2427,0.3149",451173,1989
5,0.0129,0.856,"0.6404,0.708,0.06,0.0536|0.7906,0.7783,0.0582,0.0509|0.5128,0.6583,0.0549,0.0492|0.7613,0.6897,0.0489,0.0435|0.9314,0.7167,0.0453,0.0421",512105,2006
8,0.5089,0.884,"0.1323,0.0843,0.7053,0.6216|0.0165,0.804,0.1107,0.1086|0.8685,0.8013,0.1047,0.1064|0.7368,0.7936,0.0997,0.1091|0.312,0.8108,0.0989,0.0998|0.4606,0.8004,0.0944,0.1016|0.5832,0.7963,0.09,0.0979|0.1769,0.8048,0.0889,0.0914",413758,2015
1,0.0349,0.935,"0.1056,0.6642,0.2066,0.1691",55209,2007
2,0.0086,0.851,"0.388,0.288,0.0692,0.0668|0.5695,0.3141,0.064,0.0614",520779,2018
5,0.1951,0.897,"0.3808,-0.0002,0.2462,0.2387|0.1145,0.0282,0.2314,0.2507|0.6205,0.0186,0.2358,0.1929|0.0306,0.3244,0.118,0.1516|0.8641,0.2259,0.128,0.1168",268101,2005
1,0.0314,0.649,"0.2469,0.3729,0.1984,0.1581",641321,2018
1,0.0186,0.688,"0.4408,0.5219,0.1634,0.1141",58469,2000
0,0.0,0.0,,232893,1995
3,0.0708,0.902,"0.2931,0.1403,0.1961,0.2021|0.4663,0.3775,0.1312,0.1303|0.647,0.2203,0.1283,0.1099",537445,2018
0,0.0,0.0,,213788,2004
1,0.0801,0.701,"0.3029,0.4155,0.3174,0.2523",766024,2020
2,0.0693,0.888,"0.0711,0.343,0.26,0.2369|0.8002,0.5565,0.0938,0.0822",297534,2012
4,0.0293,0.832,"0.307,0.2289,0.1204,0.1118|0.7121,0.2658,0.0791,0.0783|0.2118,0.0797,0.0858,0.0681|0.3087,0.077,0.068,0.0561",758279,2020
1,0.0124,0.872,"0.4741,0.3396,0.118,0.1052",822441,2019
2,0.0375,0.909,"0.103,0.037,0.165,0.1376|0.4854,0.2249,0.1326,0.1119",452046,1994
0,0.0,0.0,,784858,2021
4,0.0067,0.82,"0.7901,0.4943,0.0531,0.0378|0.7654,0.3307,0.0495,0.0358|0.2305,0.323,0.0476,0.0346|0.1758,0.4837,0.0409,0.0309",498661,2016
1,0.0319,0.749,"0.4288,0.2142,0.1878,0.1698",956214,2001
3,0.1301,0.908,"0.0424,0.3607,0.233,0.2093|0.4307,0.3412,0.2279,0.1959|0.7509,0.2782,0.1797,0.2043",53149,1993
6,0.2699,0.935,"0.6882,0.0451,0.3037,0.2808|0.0156,0.7197,0.2553,0.2477|0.3521,0.686,0.2513,0.1876|0.7694,0.7034,0.2134,0.2088|0.3693,0.0898,0.1343,0.1307|0.1995,0.1551,0.1172,0.1037",188719,1985
0,0.0,0.0,,89398,1990
1,0.3664,0.804,"0.529,0.0824,0.5028,0.7289",227267,2013
0,0.0,0.0,,477264,2013
1,0.0025,0.714,"0.1563,0.1137,0.057,0.0437",725283,2020
1,0.0494,0.789,"0.4131,0.6552,0.2266,0.2179",743149,1973
1,0.3255,0.9,"0.5778,0.1179,0.4221,0.7713",1005683,2022
0,0.0,0.0,,428420,2016
0,0.0,0.0,,84077,1985
0,0.0,0.0,,729660,2018
4,0.2315,0.92,"0.6546,0.1226,0.3012,0.2584|0.1901,0.1453,0.2513,0.219|0.454,0.1452,0.2311,0.2303|0.0057,0.1589,0.2184,0.208",731776,2019
0,0.0,0.0,,497830,2017
1,0.0167,0.795,"0.5719,0.4582,0.1371,0.1217",27524,1994
1,0.0322,0.626,"0.1382,0.3978,0.1841,0.1749",248045,2007
1,0.0414,0.895,"0.0868,0.1777,0.2246,0.1844",854852,2021
2,0.0902,0.704,"0.393,0.1207,0.2842,0.2952|0.7286,0.4987,0.0863,0.0735",136328,2007
