id,title,year,original_language
978941,Accident,2006,no
855983,5 grøss fra Vestlandet,2007,no
11927,Manhunt,2008,no
15440,Cold Prey II,2008,no
345400,Familien Bergs erfaringer,2008,no
14451,Dead Snow,2009,no
24821,Hidden,2009,no
29923,Detour,2009,no
34212,The Whore,2009,no
50324,Kurt Josef Wagle og legenden om Fjordheksa,2010,no
56937,Cold Prey III,2010,no
70669,Dark Souls,2010,no
190190,Staring Contest,2011,no
53567,Thale,2012,no
77483,Dunderland,2012,no
293784,"Angst, Piss & Shit",2012,no
243998,Christmas Cruelty,2013,no
402440,Blåtur,2013,no
641914,Nordland - On Overgrown Paths,2013,no
241842,Dead Snow 2: Red vs. Dead,2014,no
294485,Utburd,2014,no
302890,Verden venter,2014,no
422993,Autumn Harvest,2014,no
688457,UpsideDown,2014,no
336884,Dark Woods II,2015,no
347911,Polaroid,2015,no
365253,Sister Hell,2015,no
651506,Last Christmas,2015,no
363602,Grendel,2016,no
370365,Archipelago,2016,no
378607,The House,2016,no
661529,Instapocalypse,2016,no
434076,Lust,2017,no
469036,Vidar the Vampire,2017,no
472388,Valley of Shadows,2017,no
475249,Christmas Blood,2017,no
479490,Haunted,2017,no
482888,Wettlaufers Widow,2017,no
494113,Infected,2018,no
555402,Homecoming,2018,no
555407,Home,2018,no
563781,The Psychics,2018,no
608464,Stallo Awakens,2018,no
619490,Killungard,2018,no
621562,Boy Gets Eaten,2018,no
597652,All Must Die,2019,no
612882,Lake of Death,2019,no
631507,Allodium,2019,no
638729,Dying to Meet You,2019,no
638733,Downs of the Dead,2019,no
641928,Hyttegalskap,2019,no
694115,Children of Satan,2019,no
775180,The Postman,2019,no
437616,The Mare,2020,no
692969,Cadaver,2020,no
715715,Cramps,2020,no
775613,The Shallows,2020,no
660240,Project Z,2021,no
660942,The Innocents,2021,no
760747,The Trip,2021,no
788752,Viking Wolf,2022,no
843314,Possession,2022,no
899436,Sons of Lilith,2022,no
983526,Leave,2022,no
996067,The Nightmare,2022,no
459924,Sikka (ਸਿੱਕਾ),2015,pa
873431,Kutte Fail,2021,pa
113458,Mother Joan of the Angels,1961,pl
642062,Mistrz tańca,1969,pl
83193,"Lokis, a Manuscript of Professor Wittembach",1970,pl
46799,The Third Part of the Night,1971,pl
458505,The Boarded Window,1971,pl
95043,The Devil,1972,pl
794905,Droga w świetle księżyca,1973,pl
375451,Bewitching Eyes,1977,pl
107983,Golem,1980,pl
132815,She-Wolf,1983,pl
156550,Sara's House,1984,pl
240860,Medium,1985,pl
386303,I Like Bats,1986,pl
391519,Alchemik,1989,pl
391653,Powrót wilczycy,1990,pl
386973,November,1992,pl
81217,Szamanka,1996,pl
386968,Trees,1996,pl
40103,Fantom Kiler,1998,pl
157164,Fantom Kiler 2,1999,pl
279032,Fantom Kiler 3,2003,pl
386298,Hiena,2007,pl
38521,Time of Darkness,2008,pl
81325,For You and for Fire,2008,pl
587350,Piotrek Trzynastego,2010,pl
307108,The Heat,2013,pl
676285,Smile Guide 1 - How To Effectively Apple,2013,pl
356191,Demon,2015,pl
676297,Smile Guide 5 - How To Properly Phone,2015,pl
573262,Zacisze,2017,pl
676299,Smile Guide 6 - How Your Child,2017,pl
500915,Werewolf,2019,pl
548392,Sword of God,2020,pl
681019,Nobody Sleeps in the Woods Tonight,2020,pl
718070,Gusła,2020,pl
756194,Stoję za Tobą,2020,pl
771506,Home Sweet Home,2020,pl
773270,Poland's Gay Shocker,2020,pl
871964,Nobody Sleeps in the Woods Tonight 2,2021,pl
889791,Under,2021,pl
999114,Apokawixa,2022,pl
1015845,Insomniac,2022,pl
786087,Goorkund,1995,ps
477057,Cara de Fogo,1958,pt
30913,At Midnight I'll Take Your Soul,1964,pt
30914,This Night I'll Possess Your Corpse,1967,pt
107016,The Strange World of Coffin Joe,1968,pt
122926,Trilogy of Terror,1968,pt
629341,A Bohemian's Redemption,1968,pt
989726,"Incrível, Fantástico, Extraordinário",1969,pt
91378,Awakening of the Beast,1970,pt
237781,"Baron Olavo, the Horrible",1970,pt
989932,Diabólicos Herdeiros,1971,pt
315585,When the Gods Fall Asleep,1972,pt
480038,Dibuk - O Demônio,1972,pt
506458,Terror da Vermelha,1972,pt
518049,God's Sentence,1972,pt
127832,The Bloody Exorcism of Coffin Joe,1974,pt
195463,O Anjo da Noite,1974,pt
211512,O Signo de Escorpião,1974,pt
264657,The Leper,1975,pt
322848,O Lobisomem: O Terror da Meia-Noite,1975,pt
326732,Codfish,1975,pt
358547,Enigma for the Devil,1975,pt
358608,Who's Afraid of Werewolves?,1975,pt
70420,The Strange Hostel of Naked Pleasures,1976,pt
147619,Jeca Contra o Capeta,1976,pt
113488,Hellish Flesh,1977,pt
195165,Excitation,1977,pt
113562,Hallucinations of a Deranged Mind,1978,pt
195471,As Filhas do Fogo,1978,pt
213120,Ninfas Diabólicas,1978,pt
323014,Seduced by the Demon,1978,pt
332015,A Força dos Sentidos,1978,pt
447394,The Marble Goddess,1978,pt
728867,O Lago Maldito,1978,pt
86388,Act of Violence,1981,pt
147925,The Territory,1981,pt
258763,"Liliam, a Suja",1981,pt
372347,"Here, Freaks!",1981,pt
373663,Sexo Profundo,1981,pt
152227,The Secret of the Mummy,1982,pt
181828,The Reincarnation of Sex,1982,pt
198983,Castle of De Sade,1982,pt
358894,Dinner of Sexual Desires,1982,pt
698534,Satanikus: O Anjo das Trevas,1982,pt
317894,The Next Victim,1983,pt
358896,Sadism - Sexual Aberrations,1983,pt
359570,A Mulher-Serpente e a Flor,1983,pt
547844,A Pata do Macaco,1983,pt
894469,Edgar and the Raven,1983,pt
260966,Karma - Enigma of Death,1984,pt
282769,Mirror of Flesh,1984,pt
336906,Shock: Evil Entertainment,1984,pt
810260,Beijo Ardente – Overdose,1984,pt
152022,The Seven Vampires,1986,pt
285359,Hour of Fear,1986,pt
238718,Fatal Hours,1987,pt
762424,Esconde-Esconde,1988,pt
685723,Trancado por Dentro,1989,pt
806583,Vlad,1989,pt
281933,The Curse of Marialva,1991,pt
571070,"Nayara, A Mulher Gorila",1992,pt
893320,Lixo Cerebral Vindo de Outro Espaço,1992,pt
369149,Criaturas Hediondas,1993,pt
512219,Dark Galaxy,1993,pt
622714,Açougueiros,1994,pt
714631,Criaturas Hediondas 2,1994,pt
792087,Blind Obsession,1994,pt
369144,The Vegetable Monster from Outer Space,1995,pt
369143,They Eat Your Flesh,1996,pt
369146,Caquinha Superstar A Go-Go,1996,pt
421371,2000 Anos para Isso?,1996,pt
447182,Babu - Damned Revenge,1996,pt
449706,O Palhaço Xupeta,1996,pt
527600,Blerghhh!!!,1996,pt
893422,Arachnoterror,1996,pt
954758,Nos Tempos do Cinematógrapho,1996,pt
265569,Caged In,1997,pt
369148,Chapado,1997,pt
447186,Coffin Joe Tales,1997,pt
878342,Satanikus,1997,pt
893472,O Homem-Cu Comedor de Bolinhas Coloridas,1997,pt
896957,O Último Dia no Inferno,1997,pt
930991,Bondage 2 — Amarre-me Gordo Escroto,1997,pt
989663,Panic At Midnight,1997,pt
465673,Boi Bom,1998,pt
644039,Nocturnu,1998,pt
904008,"Faster Pancho Vila, Kill! Kill! Kill!",1998,pt
216186,Zombio,1999,pt
799962,Chupa-cabras,1999,pt
893335,Andy,1999,pt
641992,O Mensageiro das Trevas,2000,pt
472185,I Screamed When I Knew What You Did in Friday the 13th of Last Summer,2001,pt
872751,Relembre da Carne,2001,pt
894703,Raiva (Rage-O-Rama),2001,pt
254532,The Little Cotton Girl,2002,pt
465684,Fragmentos de Uma Vida,2002,pt
698852,Demências do Putrefacto,2002,pt
698857,Não Há Encenação Hoje,2002,pt
80821,I'll See You in My Dreams,2003,pt
124413,Love from Mother Only,2003,pt
475449,Sozinho,2003,pt
574113,Feto Morto,2003,pt
631574,Notívago,2003,pt
903967,Cerveja Atômica,2003,pt
938945,Dossiê Chupacabras,2003,pt
172513,Green Vinyl,2004,pt
527168,Buscando la Película Perdida,2004,pt
872749,Predadoras,2004,pt
904009,Por quê?... Porquê Sou Brasileiro!!!,2004,pt
904011,Quadrantes,2004,pt
1027969,Easter Massacre,2004,pt
28393,A Werewolf in the Amazon,2005,pt
89376,The Curse of El Charro,2005,pt
437841,Coleção de Humanos Mortos,2005,pt
475433,"06 Tiros, 60Ml",2005,pt
687924,Coagula,2005,pt
695583,A Vingança da Bibliotecária,2005,pt
708325,Peixe Podre,2005,pt
708327,Chupa-Cabras,2005,pt
30447,Blood Curse,2006,pt
283437,A Curtição do Avacalho,2006,pt
568569,3 Cortes,2006,pt
708326,Peixe Podre 2,2006,pt
732726,Minha Esposa é um Zumbi,2006,pt
798652,Akai,2006,pt
283436,Arrombada - I Will Piss in Your Grave,2007,pt
335163,A Stem,2007,pt
527141,Quando Jesus Bate A Sua Porta,2007,pt
676518,Era dos Mortos,2007,pt
688738,Pináculo da Miséria,2007,pt
850875,Aparências,2007,pt
950030,The Bride's Hotel,2007,pt
23508,Embodiment of Evil,2008,pt
113446,Heiko,2008,pt
135561,Mud Zombies,2008,pt
250525,The Capitol of the Dead,2008,pt
283716,Bitches of Bloody Sex,2008,pt
629940,O Rim,2008,pt
835092,Pousada da Paz,2008,pt
204612,"Morgue Story: Sangue, Baiacu e Quadrinhos",2009,pt
331236,O Fim da Picada,2009,pt
469911,3 Minutos,2009,pt
527608,Encarnacion del Tinhoso,2009,pt
160745,Beyond the Grave,2010,pt
177116,Blarghaaahrgarg,2010,pt
274449,Juin 1940: le grand chaos,2010,pt
462467,O Doce Avanço da Faca,2010,pt
710575,Abate,2010,pt
741130,Casa do Capeta,2010,pt
96001,Hard Labor,2011,pt
166060,The Baron,2011,pt
177055,Banana Motherfucker,2011,pt
200036,The Night of the Chupacabras,2011,pt
260100,Strovengah: Amor Torto,2011,pt
340862,Mens Sana in Corpore Sano,2011,pt
351938,Nevermore - Três Pesadelos e Um Delírio de Edgar Allan Poe,2011,pt
393006,Morte e Morte de Johnny Zombie,2011,pt
397658,Ninjas,2011,pt
456049,Miss Mishima,2011,pt
471925,I Scream When I Knew What You Did in Friday the 13th of Last Summer - Part 2: I Saw the Hour of the Return of the Revenge in Halloween,2011,pt
476126,Zombeach,2011,pt
483575,O Demônio Não Sabe Brincar,2011,pt
496885,Driller Killer,2011,pt
626151,O Canto dos Cisnes,2011,pt
708390,The dead's passion,2011,pt
739591,Adormecidos,2011,pt
759350,Soulless,2011,pt
865443,Nascido das Sombras,2011,pt
893028,"Damn, We Went Back to The Convent",2011,pt
893347,Páscoa Sarnenta,2011,pt
108603,The Forest,2012,pt
185502,Bewitched,2012,pt
235497,Nervo Craniano Zero,2012,pt
251337,Doppelgänger,2012,pt
446541,The Fallen Member,2012,pt
486938,The Living Dead,2012,pt
487276,As Órbitas,2012,pt
535820,A Mulher Barata,2012,pt
547845,O Terno do Zé,2012,pt
730625,Você já cortou seu cabelo com maquininha?,2012,pt
751213,Necrochorume,2012,pt
893439,Perdigotos da Discórdia,2012,pt
893457,O Fim do Mundo no Morrinho,2012,pt
960986,A Casa do Campo,2012,pt
230430,Dark Sea,2013,pt
274932,The Dead's Wish,2013,pt
279969,Zombio 2: Chimarrão Zombies,2013,pt
471313,M is for Mail,2013,pt
471852,A Herdade dos Defuntos,2013,pt
507961,Monstro,2013,pt
530652,O Matador de Ratos,2013,pt
544157,8 1/2 mm de terror,2013,pt
549618,M is for Macho,2013,pt
566074,Carne,2013,pt
645592,The Castle,2013,pt
722134,Registros Secretos de Serra Madrugada,2013,pt
797555,Espírito Sádico,2013,pt
228172,Isolados,2014,pt
230714,When I Was Alive,2014,pt
293831,The Augusta Street Ripper,2014,pt
308704,The Mysterious Death of Pérola,2014,pt
333186,Revelations of a Cannibal Filmaker,2014,pt
335061,The Fish Dies By The Mouth,2014,pt
388149,M Is for Mailbox,2014,pt
470594,Estrangement,2014,pt
471315,Se o Dia Chegar,2014,pt
491962,Fangs & Claws!,2014,pt
547847,Cyanosis,2014,pt
612635,Bright Red,2014,pt
639072,Os Sonâmbulos,2014,pt
644108,Contactos 2.0,2014,pt
689025,Blanket,2014,pt
727822,The Third Vase,2014,pt
770375,"Desalmados: aleluia, salvação e glória!",2014,pt
984466,Catarina – A Lenda da Loira do Banheiro,2014,pt
277636,Dark Fables,2015,pt
348545,Through The Shadow,2015,pt
356527,13 Weird Stories,2015,pt
359429,Kill Me Please,2015,pt
359573,Massacre County,2015,pt
359574,Uptake Fear,2015,pt
360310,Tarântula,2015,pt
377362,Clarisse or Something About Us,2015,pt
453162,Ermida,2015,pt
457830,Switch,2015,pt
469867,A Caverna,2015,pt
507186,Embarrassment,2015,pt
530643,Os Mortos,2015,pt
546629,Judas,2015,pt
648104,The Case of Patient Paul Edward Kelley,2015,pt
696199,Anima Sola,2015,pt
708369,Ataque dos Zumbis Nazistas do Espaço,2015,pt
718661,Mansão Bem Assombrada,2015,pt
734875,A Casa 668,2015,pt
749317,Ne Pas Projeter,2015,pt
766200,O Saci,2015,pt
798530,Brechó,2015,pt
805929,O Olhar da Besta,2015,pt
829091,Pampa Feroz,2015,pt
904013,O Laboratório do Dr. Sepúlveda,2015,pt
919683,The Prince's Kiss,2015,pt
1007610,Online Dating,2015,pt
1027448,Estranhos Numa Noite,2015,pt
1028339,"PostMortem ""Maria Auxiliadora Lara Barcelos""",2015,pt
1030568,Três Dentes de Ouro,2015,pt
1031801,Carniçal,2015,pt
389849,The Devil Lives Here,2016,pt
400173,Eclipse Solar,2016,pt
408949,Diary of an Exorcist - Zero,2016,pt
422973,Men's Only Privilege,2016,pt
449069,Mutação Z,2016,pt
456523,Post-Mortem,2016,pt
457781,Blondie,2016,pt
468278,Formosura,2016,pt
486921,A Noite Mais Longa de Minha Vida,2016,pt
492005,Fangs & Claws 2,2016,pt
518224,Sonata for a Sad Man,2016,pt
531470,biletipobilequandovocêvomitadebarrigavazia,2016,pt
546679,Jonas Banhado em Sangue,2016,pt
555433,Kiss of Death,2016,pt
625505,Damned Memory,2016,pt
627556,Surrounded by Death,2016,pt
632351,Baby Nymph,2016,pt
710581,Brazilian Snuff,2016,pt
731234,Table for Two,2016,pt
734878,Obito Doce Obito,2016,pt
759345,The Experiment,2016,pt
770371,Tales of Death,2016,pt
831772,A Carta,2016,pt
1007647,Do Not Ever Open,2016,pt
1030047,Solo,2016,pt
1030658,O Despertar De Selma,2016,pt
1030663,Guardiã Das Bruxas,2016,pt
375909,The Forest of the Lost Souls,2017,pt
434379,Terra e Luz,2017,pt
438154,The Trace We Leave Behind,2017,pt
447076,Adrift,2017,pt
460828,Pazucus: Island of Vomit and Despair,2017,pt
471445,Motorrad,2017,pt
477467,Depois do Silêncio,2017,pt
491085,@lulylucy,2017,pt
505332,Dead End Demon,2017,pt
521480,Viagem Sem Volta,2017,pt
526285,Casa Cheia,2017,pt
536289,Sempre Noite enquanto não Dormimos,2017,pt
536291,Os fantasmas do meu avô,2017,pt
546658,Zórnit,2017,pt
546664,The Sack Man,2017,pt
554807,Sede,2017,pt
558556,"Astaroth, Female Demon",2017,pt
565321,Cana,2017,pt
572746,Apostles,2017,pt
606921,Pisadeira,2017,pt
619523,Garden of the Sleepwalkers,2017,pt
619525,Uterus,2017,pt
634170,Entelekheia,2017,pt
634171,Mãe Querida,2017,pt
634341,20.02.80,2017,pt
645230,505,2017,pt
652664,Apagado,2017,pt
688580,Ándale!,2017,pt
691476,As Noites Diabólicas de Paula Clossidy,2017,pt
761987,@morte,2017,pt
777274,The Lovers,2017,pt
805458,Zumbi de Astamona,2017,pt
822519,A Vingança de Um Amor,2017,pt
831791,The Tall Man,2017,pt
831811,O Homem Sombra,2017,pt
831836,Através do Espelho,2017,pt
930573,Ecos,2017,pt
1023008,A Mulher de Sete Metros,2017,pt
461774,Friendly Beast,2018,pt
474279,The Devil's Knot,2018,pt
496874,My Dead Ones,2018,pt
499195,The Cannibal Club,2018,pt
513108,TEMA TEVÊ,2018,pt
523856,The Redneck Against the Devil,2018,pt
525176,The Black Forest,2018,pt
529313,O Que Há Por Trás da Porta?,2018,pt
529409,Empty Spaces,2018,pt
540020,The Father's Shadow,2018,pt
542049,A Triste Figura,2018,pt
542895,STALKER,2018,pt
544711,Benito Tilmann: O Pior Cineasta do Mundo,2018,pt
546623,Mar de Monstro,2018,pt
546625,Casulos,2018,pt
546695,Mirror Mirror,2018,pt
547120,The Strange House in the Mist,2018,pt
549476,It Will Avenge,2018,pt
558133,Asas de um Anjo Soltas pelo Chão,2018,pt
560491,Ghost Killers vs. Bloody Mary,2018,pt
563959,Lilith,2018,pt
565062,Infinite Flesh,2018,pt
565252,Nuptials of Dracula,2018,pt
567256,Shatan,2018,pt
567667,Anachronic,2018,pt
568459,Gorete,2018,pt
572452,Mrs. Oldina Goes Shopping,2018,pt
578808,Apostando Almas,2018,pt
589053,Sweet Paranoia,2018,pt
601966,Scratches,2018,pt
605635,Receptor,2018,pt
613109,Guará,2018,pt
619522,Dead Teenager Séance,2018,pt
624174,Apartamento 88,2018,pt
630347,To the Valley of Shadows,2018,pt
632973,The Desecrated,2018,pt
640440,O Coração Revelador,2018,pt
640443,Insanium,2018,pt
640701,The Portrait,2018,pt
649426,Cruciatu,2018,pt
666022,Papa-Figo,2018,pt
668360,Trancados,2018,pt
688592,A Noiva do Turvo,2018,pt
689686,Filho da Lua,2018,pt
693677,The Wanderer of Catabranca,2018,pt
694007,Sobrado,2018,pt
728291,Reflexo,2018,pt
743091,Possessões,2018,pt
761066,10 Minutos,2018,pt
821901,Fatal,2018,pt
831853,O Boneco,2018,pt
897791,Kevin Wright,2018,pt
967530,It's a Match!,2018,pt
428882,Our Evil,2019,pt
510550,O Juízo,2019,pt
515908,The Nightshifter,2019,pt
533627,A Besta Pop,2019,pt
543593,Mutant Blast,2019,pt
545406,Pop Ritual,2019,pt
575869,The Yellow Night,2019,pt
600369,Disruptivo,2019,pt
601367,Night Terror,2019,pt
604280,Weird Stories,2019,pt
606833,Noite Escura da Alma,2019,pt
607183,Real Estate Of Death,2019,pt
607281,Blood and Waltz,2019,pt
609570,Roots,2019,pt
610526,The King Crab,2019,pt
615430,Who’s That Man Inside My House?,2019,pt
618132,Nerve,2019,pt
619515,Cova Humana,2019,pt
619520,Necrópolis,2019,pt
619527,this is not the end,2019,pt
623056,The Bite,2019,pt
630826,From the Other Side,2019,pt
630947,Lullaby,2019,pt
630950,"Merry Christmas, Mr. Monster",2019,pt
630952,Häuschen - A Herança,2019,pt
631732,Bad Seed,2019,pt
631847,Meu Eterno Etéreo Breu,2019,pt
632314,Mãe?,2019,pt
646300,Aguaceiro,2019,pt
648550,Náusea,2019,pt
651920,Terminal Station,2019,pt
655048,Amelia,2019,pt
657657,Every Shadow Seems Alive,2019,pt
659194,Hunt,2019,pt
659356,Clown,2019,pt
663016,Paranóia,2019,pt
682660,AA-,2019,pt
682748,The Collector,2019,pt
688587,Brasil 2020,2019,pt
702743,Fome,2019,pt
704851,No Signal,2019,pt
706025,How to hold a cloud to the ground,2019,pt
708544,The Casuistry,2019,pt
713176,Sitting on the Fence,2019,pt
718762,(In)Sanidade,2019,pt
727325,The Angel in the Pit,2019,pt
738964,Chá da Tarde,2019,pt
766309,Páginas Da Loucura,2019,pt
780575,Atendimento Clandestino,2019,pt
788195,Olhe de Perto,2019,pt
792934,Visor,2019,pt
816545,It's a Match,2019,pt
817688,Let the Sun,2019,pt
822348,Atrophy,2019,pt
852182,Lúx Lúgubre,2019,pt
892663,Pranto,2019,pt
930603,Tons de Vermelho,2019,pt
938300,Cute Exorcist,2019,pt
978070,O Capenga,2019,pt
601504,Alfredo,2020,pt
650019,Goatling: Son of Satan,2020,pt
656202,Amalgama,2020,pt
667245,Blood Sings,2020,pt
669217,EGUM,2020,pt
680615,O Cemitério das Almas Perdidas,2020,pt
686078,Obscure,2020,pt
696067,290 Venenos,2020,pt
696123,Marionetes,2020,pt
700091,Jérôme: Um Conto de Natal,2020,pt
704269,Skull: The Mask,2020,pt
707079,The Pandemic Anthology,2020,pt
712745,Âmago,2020,pt
713179,Waves,2020,pt
717056,Nata,2020,pt
718660,Confined,2020,pt
723453,Videopathy,2020,pt
725323,GAP,2020,pt
731232,Os Crimes da Rua do Arvoredo,2020,pt
731605,Delphine,2020,pt
740653,The Silence,2020,pt
741159,The Outsider,2020,pt
741708,Why Do You Hate Your Brother?,2020,pt
749736,Name Above Title,2020,pt
750363,Blue Magic,2020,pt
752372,COME IN,2020,pt
756426,Year of The Cat,2020,pt
758510,A Gruta,2020,pt
761088,A Menininha,2020,pt
761122,Selfwatch,2020,pt
761453,Troca,2020,pt
761457,Último Pesadelo,2020,pt
761560,Ghost Magnetic,2020,pt
761574,Rotten Faith,2020,pt
763019,Revelação,2020,pt
763702,Air,2020,pt
765585,Sementes,2020,pt
766785,Wake Up,2020,pt
774414,Bloody Summer,2020,pt
776610,Bunker or Tales I Heard When the World Fell,2020,pt
778412,Você me Chamou,2020,pt
792198,A Maldição do Papel,2020,pt
803377,Imagem,2020,pt
829643,The Silent Dog,2020,pt
945699,Joaquim,2020,pt
994439,Bento,2020,pt
1023748,Love Shack,2020,pt
314088,The Curse,2021,pt
719018,Story.Telling,2021,pt
747190,A Entrevista,2021,pt
752397,Blue Heart,2021,pt
779202,Insensate,2021,pt
780736,Truth Comes Out of its Well to Shame Mankind,2021,pt
780980,Canibalya,2021,pt
782727,Joga o Lixo Fora,2021,pt
791392,Mini Filme de Terror,2021,pt
799088,Rent,2021,pt
799534,Conexão Macabra,2021,pt
801727,3 versos para a morte,2021,pt
806787,Boneca do Inferno,2021,pt
807369,Sétimo Dia,2021,pt
809698,13:13,2021,pt
811782,Void,2021,pt
813244,Jamary,2021,pt
816542,AzulScuro,2021,pt
818747,The 4 Best Ways to Cut Fruit,2021,pt
818878,Vanitas,2021,pt
820710,Medusa,2021,pt
820940,Helldose,2021,pt
821357,Queens vs Zombies From Outer Space,2021,pt
826118,É Sua Vez,2021,pt
827688,Nightmare Lovers,2021,pt
828544,M - Fantasia Dramática,2021,pt
831134,Soror,2021,pt
833027,The Incredibly Distracted Killer,2021,pt
833774,The Man Without a Face,2021,pt
837324,La Ursa's Carcase,2021,pt
839900,Areia Negra,2021,pt
845785,Two Wolves,2021,pt
846807,The Infernal Machine,2021,pt
848303,Late Frequency,2021,pt
849628,O Monstro do Rio Paraibuna,2021,pt
851382,Devaneios,2021,pt
859901,Muriel,2021,pt
863049,Rotina,2021,pt
864583,Eu Prefiro Fechar os Olhos,2021,pt
869526,Misericórdia,2021,pt
869720,Souls Dancing in the Dark,2021,pt
870994,Ele Voltou,2021,pt
872185,Diálogo,2021,pt
872470,Revolted toys from Pluto that is no longer a planet,2021,pt
872524,"Quando Chegar a Noite, Pise Devagar",2021,pt
876355,Oblívio,2021,pt
876920,Quarentena,2021,pt
878836,Descontrole,2021,pt
882108,The Abyss of the Soul,2021,pt
884932,La Linda Vingança,2021,pt
886511,Curupira - O Demônio da Floresta,2021,pt
888414,Até que... E deu merda!,2021,pt
889445,INTERFERÊNCIA,2021,pt
889467,Anteface,2021,pt
889848,Sleepwalker,2021,pt
889874,The Evil Within,2021,pt
892430,Infeliz Halloween,2021,pt
892671,Namidá,2021,pt
894525,Verônica,2021,pt
896952,The Catheter,2021,pt
896959,Certos Cães,2021,pt
900553,Somoro: O Filme,2021,pt
913024,Spalla,2021,pt
913520,Savage Formula,2021,pt
914162,Sayonara,2021,pt
914752,Uma Última Noite,2021,pt
915229,BROTO,2021,pt
921811,Hemorrhage,2021,pt
922404,The Cosmopolitics of Animals,2021,pt
930384,Gore Positive,2021,pt
934825,O Último Bramido,2021,pt
948355,Espelunca,2021,pt
963862,The Last Ritual,2021,pt
966572,Inseto,2021,pt
998102,Pesadelo,2021,pt
999287,In the Expectation of Memory,2021,pt
1023786,Tic Tac,2021,pt
1029872,Não Vá Lá Fora,2021,pt
1031077,A Pisadeira,2021,pt
891277,Durée,2022,pt
893770,Uma Piscina,2022,pt
912149,HEART-STOPPING TRAIN,2022,pt
914036,Mamãe!,2022,pt
921033,Extremo Ocidente,2022,pt
933940,O Colar,2022,pt
934753,Morning Nightmare,2022,pt
938946,The Park Stroll,2022,pt
942376,Found Footage 0.1,2022,pt
943249,The Ruins of Cinema Khouri,2022,pt
943677,The Sexual Torture Chamber of Doctor Josefel,2022,pt
948082,Pendulum,2022,pt
948092,Dr. Lucchetti's Macabre Atheneum,2022,pt
952365,Phobia,2022,pt
954840,Atrás da Porta,2022,pt
954848,Refém,2022,pt
955539,A Testemunha,2022,pt
966336,Cósmico,2022,pt
967998,Conspiração Fatal,2022,pt
973031,Ophidian,2022,pt
978574,Seu Constantino - Memórias,2022,pt
979014,SOMNIUM,2022,pt
979980,Delícias Terrenas,2022,pt
983255,Penumbra,2022,pt
984114,Epitáfio,2022,pt
986141,Nota de Rodapé,2022,pt
988813,BLACKOUT,2022,pt
992877,BLACKOUT - Making Of & Documentário,2022,pt
997816,Perfection,2022,pt
998275,Aratu,2022,pt
1010182,Refúgio,2022,pt
1014511,Mar Doce,2022,pt
1014601,A Árvore Que Chorava Sangue,2022,pt
1018063,Carne,2022,pt
1019335,Carmilla,2022,pt
1019517,Estímulos,2022,pt
1019912,automutilação,2022,pt
1023717,CRU,2022,pt
1023727,Gaueko,2022,pt
1023735,Seed,2022,pt
1023783,Retrato,2022,pt
1028710,March for the Dead,2022,pt
1029519,Premonição seguida por uma Transfiguração,2022,pt
418952,Miss Christina,1992,ro
693281,Paranormal Activity In Eastern Europe,2016,ro
540569,The Visitor,2017,ro
876239,The Mind,2021,ro
947061,The Necromancer,2022,ro
1005828,The Goat and Her Three Kids,2022,ro
1029452,Moliile,2022,ro
57230,Viy,1967,ru
149843,Savage Hunt of King Stakh,1979,ru
342453,Day of Wrath,1985,ru
344808,The Strange Case of Dr. Jekyll and Mr. Hyde,1986,ru
823617,Мааппа,1986,ru
90972,The Veldt,1987,ru
519610,Dream,1987,ru
274991,Mister Designer,1988,ru
324084,Stray Dogs,1989,ru
354395,The Touch,1989,ru
498714,Нечистая сила,1989,ru
356053,The Vampire Family,1990,ru
457415,Return to Zurbagan,1990,ru
605724,"Черная магия, или Свидание с дьяволом",1990,ru
823096,The Werewolf Hour,1990,ru
843947,Dina,1990,ru
246417,"Daddy, Father Frost Is Dead",1991,ru
301744,Bloodsuckers,1991,ru
367455,Thirst of Passion,1991,ru
934812,Amulet,1991,ru
104369,Walking Down the Place of a Skull,1992,ru
260604,The Touch,1992,ru
494576,Монстры,1993,ru
822945,Anomaly,1993,ru
850511,We Play 'Zombi' or Life After Fights,1993,ru
860488,Full Moon,1993,ru
602018,Khagi-tragger,1994,ru
217810,Ghoul,1997,ru
302684,The Source of Snakes,1997,ru
132030,The Green Elephant,1999,ru
216391,Bastards,2000,ru
608511,По ту сторону волков,2002,ru
792327,Tide Or Decapitation,2002,ru
72344,Speed Demon,2003,ru
78072,Nails,2003,ru
59546,The Legend of Diablo,2004,ru
603746,Полнолуние,2005,ru
2269,Day Watch,2006,ru
75393,The Power of Fear,2006,ru
135210,Junk,2006,ru
693562,The Trail of Death,2006,ru
28642,It's Gradiva Who Is Calling You,2007,ru
62680,Trackman,2007,ru
97797,Dead Daughters,2007,ru
520579,Naakhara,2007,ru
813865,Туман буолбут таптал,2007,ru
16925,Scourge,2008,ru
60068,S.S.D.,2008,ru
530536,Abandoned Lands,2008,ru
807272,On the Other Side,2008,ru
44839,Yulenka,2009,ru
62787,Strayed,2009,ru
693567,The Trail of Death 2: Redemption,2009,ru
63266,Phobos. Fear Kills,2010,ru
643388,Setteekh,2010,ru
839599,Albert and Suren in the gay capital of Russia - Izhevsk,2010,ru
387559,Dead Stop,2011,ru
559003,Naakhara 2,2011,ru
559017,Иччи,2011,ru
654695,Tumors,2011,ru
710312,Призрак 3: Предчуствие смерти,2011,ru
