id,year,title,rek_labels,rek_top,rek_top_conf,rek_weapon,rek_animal,rek_person,rek_water,rek_fire,rek_silhouette,rek_n_boxes,rek_bright,rek_sharp,rek_contrast,rek_colors,rek_mod,rek_violence,rek_mod_weapons,rek_gore,rek_n_faces,rek_emotion,rek_gender,rek_age_lo,rek_age_hi
695452,2020,The Arbors,Book:1.00|Publication:1.00|Nature:0.96|Outdoors:0.96|Antelope:0.94|Countryside:0.81|Rural:0.71|Farm:0.65|Novel:0.58|Barn:0.57,Book,0.9989,0.0,0.0,0.0,0.0,0.0,0.0,1,16.71,77.97,79.73,#000000:80.0|#2f4f4f:9.9|#c0c0c0:3.7|#a0522d:3.5|#cd853f:1.6,,0.0,0.0,0.0,0,,,-1,-1
143877,1972,You'll Like My Mother,Hat:0.99|Advertisement:0.96|Baby:0.93|Person:0.93|Poster:0.91|Hand:0.85|Blade:0.66|Dagger:0.66|Weapon:0.66|Cat:0.60,Hat,0.987,0.6573,0.6011,0.932,0.0,0.0,0.0,5,95.16,83.07,99.53,#ffffff:47.5|#000000:23.2|#2f4f4f:6.8|#a9a9a9:5.7|#bc8f8f:5.4,,0.0,0.0,0.0,1,FEAR:0.99,Female,37,45
29613,2009,Caesar and Otto's Summer Camp Massacre,Tent:0.99|Outdoors:0.99|Camping:0.97|Book:0.95|Publication:0.95|Baby:0.94|Person:0.94|Shelter:0.76|Nature:0.75|Cricket Bat:0.68,Tent,0.9917,0.5707,0.0,0.9402,0.0,0.0,0.0,3,46.37,90.18,90.22,#000000:40.9|#800000:26.4|#dcdcdc:10.8|#8b4513:9.2|#a0522d:8.7,Blood & Gore:0.80|Graphic Violence:0.80|Violence:0.80,0.8045,0.0,0.8045,0,,,-1,-1
487719,2017,Blood Child,Book:1.00|Publication:1.00|Child:0.99|Female:0.99|Girl:0.99|Person:0.99|Novel:0.58|Advertisement:0.58|Poster:0.57|Moon:0.56,Book,0.9993,0.0,0.0,0.9889,0.0,0.0,0.0,9,13.47,25.74,30.6,#000000:88.6|#2f4f4f:7.9|#808080:2.6|#8b4513:1.0,,0.0,0.0,0.0,2,CALM:0.99,Female,8,14
12759,2005,Doll Graveyard,Advertisement:1.00|Poster:1.00|Baby:0.94|Person:0.94|Adult:0.90|Male:0.90|Man:0.90|Book:0.86|Publication:0.86|Monkey:0.66,Advertisement,0.9978,0.5621,0.0,0.9388,0.0,0.0,0.0,7,49.93,88.17,85.93,#000000:38.9|#2f4f4f:29.1|#bc8f8f:22.0|#cd853f:3.9|#ffebcd:3.1,,0.0,0.0,0.0,2,CALM:0.58,Female,3,7
191740,1972,The Fiend,Book:1.00|Publication:1.00|Advertisement:0.99|Poster:0.99|Face:0.97|Head:0.97|Photography:0.97|Portrait:0.97|Kangaroo:0.79|Novel:0.56,Book,0.9981,0.0,0.0,0.9708,0.0,0.0,0.5523,1,1.92,79.32,83.08,#000000:74.7|#556b2f:9.4|#2f4f4f:8.2|#3cb371:7.0|#deb887:0.7,,0.0,0.0,0.0,0,,,-1,-1
42793,1964,The Flesh Eaters,Book:1.00|Publication:1.00|Shorts:1.00|Face:0.99|Head:0.99|Person:0.99|Photography:0.99|Portrait:0.99|Adult:0.98|Male:0.98,Book,0.9999,0.0,0.0,0.9942,0.0,0.0,0.0,7,45.12,79.77,86.44,#000000:50.3|#2f4f4f:16.2|#696969:9.3|#bc8f8f:8.4|#800000:6.6,Non-Explicit Nudity of Intimate parts and Kissing:0.98|Non-Explicit Nudity:0.98|Bare Back:0.98,0.0,0.0,0.0,3,FEAR:0.93,Female,23,29
437518,2020,Friend of the World,Advertisement:1.00|Poster:1.00|Adult:0.98|Female:0.98|Person:0.98|Woman:0.98|Baby:0.95|Male:0.80|Man:0.80|Photography:0.57,Advertisement,1.0,0.5096,0.0,0.9847,0.0,0.0,0.0,10,76.58,95.78,91.1,#000000:25.4|#ffebcd:23.3|#ff6347:19.8|#800000:13.2|#808080:6.7,,0.0,0.0,0.0,2,SURPRISED:0.95,Male,50,56
232888,2010,House Swap,Book:1.00|Publication:1.00|Advertisement:1.00|Poster:1.00|Adult:0.98|Male:0.98|Man:0.98|Person:0.98|Weapon:0.62|Novel:0.58,Book,0.9993,0.6181,0.0,0.9829,0.0,0.0,0.5363,5,49.33,71.09,84.23,#000000:41.0|#d2691e:20.1|#8b4513:13.0|#daa520:11.4|#800000:7.0,,0.0,0.0,0.0,1,FEAR:0.99,Female,21,27
39370,2009,Ghost Month,Advertisement:1.00|Poster:1.00|Book:0.97|Publication:0.97|Person:0.76|Novel:0.56|Disk:0.55|Dvd:0.55|Concert:0.52|Crowd:0.52,Advertisement,1.0,0.5144,0.0,0.7602,0.0,0.0,0.0,1,39.74,76.42,84.6,#000000:42.2|#2f4f4f:41.6|#bc8f8f:7.8|#dcdcdc:5.6|#a9a9a9:1.9,,0.0,0.0,0.0,0,,,-1,-1
337300,2015,Evil Bong 420,Carnival:1.00|Chandelier:0.95|Bird:0.72|Accessories:0.57|Mardi Gras:0.57|Parade:0.57|Art:0.57|Advertisement:0.57|Ornament:0.57|Poster:0.56,Carnival,0.999,0.0,0.7201,0.0,0.0,0.0,0.0,2,59.25,92.77,86.46,#000000:24.7|#556b2f:19.6|#bdb76b:14.8|#2f4f4f:10.9|#800000:10.5,,0.0,0.0,0.0,1,FEAR:0.99,Female,33,41
52949,1970,An Evening of Edgar Allan Poe,Book:1.00|Publication:1.00|Adult:0.99|Male:0.99|Man:0.99|Person:0.99|Cutlery:0.96|Novel:0.93|Cat:0.58|Advertisement:0.58,Book,1.0,0.5568,0.5787,0.9899,0.0,0.0,0.0,5,17.87,81.7,86.82,#000000:60.1|#a9a9a9:11.8|#696969:9.8|#2f4f4f:9.2|#a52a2a:4.2,,0.0,0.0,0.0,1,CALM:0.46,Male,47,55
279525,2014,Bombshell Bloodbath,Book:1.00|Publication:1.00|Comics:1.00|Adult:0.93|Male:0.93|Man:0.93|Person:0.93|Advertisement:0.88|Female:0.85|Woman:0.85,Book,1.0,0.819,0.0,0.9336,0.0,0.0,0.0,18,56.5,82.67,81.01,#000000:31.5|#800000:20.3|#a0522d:15.0|#2f4f4f:11.6|#cd5c5c:8.4,Weapon Violence:0.91|Graphic Violence:0.91|Violence:0.91,0.9124,0.0,0.0,4,CALM:0.73,Male,20,26
268993,2013,House of Dust,Book:1.00|Publication:1.00|Novel:0.92|Water:0.57|Text:0.57|Outdoors:0.56|X-Ray:0.55|Advertisement:0.53|Spider:0.53|Stain:0.53,Book,1.0,0.0,0.5318,0.0,0.5743,0.0,0.0,0,77.41,48.78,85.44,#696969:36.8|#ffffff:19.5|#778899:17.5|#87ceeb:9.2|#2f4f4f:5.1,,0.0,0.0,0.0,0,,,-1,-1
22856,1951,Bride of the Gorilla,Book:1.00|Publication:1.00|Comics:0.93|Adult:0.89|Female:0.89|Person:0.89|Woman:0.89|Animal:0.71|Dog:0.71|Vulture:0.63,Book,0.9994,0.0,0.7067,0.8938,0.0,0.0,0.0,11,52.13,83.26,85.62,#000000:35.7|#2f4f4f:23.5|#daa520:14.4|#a0522d:13.6|#dc143c:5.8,Exposed Male Nipple:0.93|Non-Explicit Nudity of Intimate parts and Kissing:0.93|Non-Explicit Nudity:0.93|Weapon Violence:0.54|Graphic Violence:0.54|Violence:0.54,0.5389,0.0,0.0,2,CALM:0.84,Female,26,34
248670,2010,Nightbeasts,Electronics:0.95|Hardware:0.95|Adult:0.94|Male:0.94|Man:0.94|Person:0.94|Bear:0.89|Mammal:0.89|Wildlife:0.89|Book:0.70,Electronics,0.9473,0.0,0.8905,0.9404,0.0,0.0,0.5434,11,7.6,77.51,77.62,#000000:79.1|#2f4f4f:10.2|#00bfff:6.2|#191970:1.6|#0000cd:1.6,,0.0,0.0,0.0,0,,,-1,-1
118043,1998,Bram Stoker's Legend of the Mummy,Advertisement:1.00|Poster:1.00|Clothing:0.99|Glove:0.99|Book:0.99|Publication:0.99|Baseball:0.98|Baseball Glove:0.98|People:0.82|Turtle:0.69,Advertisement,0.9957,0.0,0.6742,0.0,0.0,0.0,0.0,2,48.54,82.8,80.47,#000000:37.3|#556b2f:25.5|#2f4f4f:23.0|#a9a9a9:6.2|#a0522d:4.2,,0.0,0.0,0.0,0,,,-1,-1
101611,2016,Left 4 Dead - The Movie,Advertisement:1.00|Poster:1.00|Adult:0.99|Male:0.99|Man:0.99|Person:0.99|Coat:0.75|Gun:0.67|Weapon:0.67|Musical Instrument:0.58,Advertisement,1.0,0.6653,0.0,0.9901,0.0,0.0,0.0,13,17.59,89.49,91.26,#000000:59.8|#2f4f4f:14.3|#dcdcdc:8.2|#696969:8.1|#a9a9a9:6.0,,0.0,0.0,0.0,4,CALM:0.90,Female,23,29
477342,2017,Clawed,Electronics:1.00|Hardware:1.00|Book:0.88|Publication:0.88|Hook:0.81|Claw:0.78|Shark:0.70|Outdoors:0.68|Nature:0.58|Beak:0.57,Electronics,0.9998,0.0,0.6999,0.0,0.0,0.0,0.0,1,33.97,50.24,76.69,#000000:71.1|#2f4f4f:9.4|#696969:6.3|#b22222:3.3|#800000:3.1,,0.0,0.0,0.0,0,,,-1,-1
147641,1981,Alison's Birthday,Book:1.00|Publication:1.00|Adult:0.99|Female:0.99|Person:0.99|Woman:0.99|Animal:0.71|Elephant:0.71|Mammal:0.71|Wildlife:0.71,Book,0.9997,0.0,0.7086,0.9924,0.0,0.0,0.0,6,29.3,78.92,82.31,#000000:62.7|#2f4f4f:16.3|#a0522d:4.9|#8b4513:4.0|#d2b48c:4.0,,0.0,0.0,0.0,0,,,-1,-1
25920,1987,Born of Fire,Book:1.00|Publication:1.00|Mountain:0.99|Nature:0.99|Outdoors:0.99|Person:0.97|Ice:0.72|Snow:0.60|Novel:0.58|Winter:0.56,Book,0.9999,0.0,0.0,0.9677,0.0,0.0,0.0,1,76.36,79.09,86.15,#808080:28.2|#800000:23.0|#a9a9a9:20.8|#000000:10.0|#c0c0c0:7.1,,0.0,0.0,0.0,0,,,-1,-1
75564,1985,The Galaxy Invader,Vegetation:0.99|Publication:0.99|Book:0.96|Animal:0.90|Bear:0.90|Mammal:0.90|Wildlife:0.90|Jungle:0.84|Nature:0.84|Outdoors:0.84,Vegetation,0.9931,0.0,0.9003,0.0,0.0,0.0,0.0,1,60.48,83.24,83.46,#000000:30.4|#cd853f:18.4|#2f4f4f:18.3|#556b2f:15.7|#d2b48c:6.9,,0.0,0.0,0.0,0,,,-1,-1
75419,2002,Fangs,Animal:0.95|Wildlife:0.95|Mammal:0.94|Bat:0.84|Cat:0.78|Pet:0.78|Adult:0.71|Male:0.71|Man:0.71|Person:0.71,Animal,0.9479,0.0,0.9479,0.7051,0.0,0.0,0.0,9,18.17,77.25,76.82,#000000:53.9|#191970:34.8|#483d8b:6.4|#dda0dd:2.9|#a52a2a:1.9,,0.0,0.0,0.0,0,,,-1,-1
424588,2016,Moth,Angel:0.89|Person:0.78|Bear:0.61|Outdoors:0.57|Book:0.57|Publication:0.57|Advertisement:0.57|Poster:0.57|Art:0.56|Sculpture:0.56,Angel,0.8896,0.0,0.6131,0.7849,0.0,0.0,0.0,2,54.97,81.48,94.81,#2f4f4f:27.3|#000000:23.3|#dcdcdc:20.6|#708090:9.4|#b0c4de:9.1,,0.0,0.0,0.0,1,SAD:0.89,Female,6,12
25422,2005,Die You Zombie Bastards!,Purple:1.00|Advertisement:0.99|Poster:0.99|Carnival:0.97|Art:0.97|Doodle:0.97|Drawing:0.97|Crowd:0.95|Mardi Gras:0.95|Parade:0.95,Purple,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,68.91,94.29,87.72,#2f4f4f:42.0|#c71585:16.6|#6b8e23:12.7|#dcdcdc:11.7|#f0e68c:8.9,,0.0,0.0,0.0,0,,,-1,-1
683875,2020,By Day's End,Advertisement:1.00|Poster:1.00|Sword:0.87|Weapon:0.87|People:0.85|Person:0.85|Adult:0.79|Female:0.79|Woman:0.79|Field Hockey Stick:0.77,Advertisement,0.9992,0.8706,0.0,0.8539,0.0,0.0,0.0,5,50.42,75.85,81.64,#2f4f4f:42.2|#000000:15.8|#696969:10.6|#ffd700:9.4|#556b2f:8.4,Blood & Gore:0.92|Graphic Violence:0.92|Violence:0.92|Weapon Violence:0.69,0.9161,0.0,0.9161,0,,,-1,-1
722603,2021,Battlefield 2025,Adult:0.95|Male:0.95|Man:0.95|Person:0.95|Aircraft:0.91|Vehicle:0.91|Advertisement:0.86|Poster:0.78|Nature:0.61|Outdoors:0.61,Adult,0.9476,0.0,0.0,0.9476,0.0,0.5469,0.0,4,57.6,82.53,83.87,#2f4f4f:40.0|#808080:22.3|#000000:17.3|#696969:7.5|#c0c0c0:6.5,,0.0,0.0,0.0,0,,,-1,-1
429724,2020,Browse,Book:1.00|Publication:1.00|Novel:0.99|Adult:0.97|Female:0.97|Person:0.97|Woman:0.97|Male:0.95|Man:0.95|Advertisement:0.69,Book,1.0,0.0,0.5174,0.9727,0.0,0.0,0.0,8,45.75,76.66,81.85,#800000:35.5|#000000:23.2|#8b4513:15.5|#d2691e:9.4|#cd853f:6.6,Weapon Violence:0.56|Graphic Violence:0.56|Violence:0.56,0.5613,0.0,0.0,1,FEAR:0.61,Female,23,29
93939,1967,The Shuttered Room,Advertisement:1.00|Poster:1.00|Adult:0.94|Male:0.94|Man:0.94|Person:0.94|Baby:0.72|Bag:0.55|Handbag:0.55|Page:0.54,Advertisement,1.0,0.0,0.0,0.9397,0.0,0.0,0.0,8,95.88,89.93,89.93,#dcdcdc:61.4|#2f4f4f:11.8|#006400:9.5|#a9a9a9:5.7|#c0c0c0:3.4,,0.0,0.0,0.0,0,,,-1,-1
422514,2016,Killjoy's Psycho Circus,Book:1.00|Publication:1.00|Advertisement:1.00|Poster:1.00|Adult:0.93|Bride:0.93|Female:0.93|Person:0.93|Woman:0.93|Baby:0.87,Book,0.9999,0.0,0.534,0.9339,0.0,0.0,0.0,20,43.86,82.32,80.32,#800000:37.0|#000000:36.2|#a52a2a:7.6|#e9967a:6.0|#8b4513:5.5,,0.0,0.0,0.0,4,ANGRY:0.75,Female,25,33
38823,1959,Horrors of the Black Museum,Advertisement:1.00|Poster:1.00|Blackboard:0.90|Publication:0.61|Device:0.57|Power Drill:0.57|Tool:0.57|Book:0.56|Comics:0.53|Circus:0.51,Advertisement,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,52.5,95.52,93.24,#000000:42.9|#c0c0c0:13.6|#e9967a:13.5|#2f4f4f:10.5|#bc8f8f:8.6,,0.0,0.0,0.0,0,,,-1,-1
114010,2010,Somebody Help Me 2,Advertisement:1.00|Poster:1.00|Adult:0.98|Bride:0.98|Female:0.98|Person:0.98|Woman:0.98|Male:0.97|Man:0.97|Publication:0.89,Advertisement,0.9998,0.0,0.0,0.9786,0.0,0.0,0.0,16,50.84,90.11,89.96,#000000:36.6|#2f4f4f:29.2|#c0c0c0:13.1|#808080:10.7|#e9967a:6.5,,0.0,0.0,0.0,4,CONFUSED:0.97,Male,27,35
47674,1989,The House of Usher,Adult:0.98|Female:0.98|Person:0.98|Woman:0.98|Advertisement:0.94|Poster:0.94|Male:0.84|Man:0.84|Face:0.82|Head:0.82,Adult,0.982,0.0,0.5885,0.982,0.0,0.0,0.0,14,17.81,83.44,87.98,#000000:60.6|#d8bfd8:8.8|#2f4f4f:7.3|#483d8b:6.8|#800000:6.6,,0.0,0.0,0.0,1,CALM:0.80,Female,23,29
27386,2008,Colour from the Dark,Book:1.00|Publication:1.00|Novel:1.00|Adult:0.87|Male:0.87|Man:0.87|Person:0.87|Blackboard:0.72|Advertisement:0.55|Poster:0.54,Book,1.0,0.0,0.0,0.872,0.0,0.0,0.0,5,24.69,81.59,87.99,#000000:64.4|#2f4f4f:9.4|#d2b48c:7.2|#ffebcd:7.2|#a0522d:6.5,Blood & Gore:0.69|Graphic Violence:0.69|Violence:0.69,0.6919,0.0,0.6919,0,,,-1,-1
28624,1999,Embrace the Darkness,Book:1.00|Publication:1.00|Adult:0.93|Male:0.93|Man:0.93|Person:0.93|Blackboard:0.70|Animal:0.65|Sea Life:0.65|Novel:0.65,Book,1.0,0.0,0.6486,0.9301,0.0,0.0,0.0,8,40.62,75.16,78.08,#2f4f4f:47.2|#000000:38.1|#808080:7.8|#800000:3.2|#8b4513:2.0,,0.0,0.0,0.0,2,CALM:0.90,Male,26,34
245142,2012,The Warning,Advertisement:1.00|Poster:1.00|Person:0.94|Baby:0.66|Contact Lens:0.54|Art:0.53|Graphics:0.53|Architecture:0.51|Building:0.51|Hospital:0.51,Advertisement,1.0,0.0,0.0,0.9417,0.0,0.0,0.0,3,55.66,75.71,86.07,#2f4f4f:27.7|#000000:19.5|#4682b4:16.2|#00bfff:9.1|#87ceeb:9.1,,0.0,0.0,0.0,0,,,-1,-1
462882,2018,Polterheist,Firearm:1.00|Gun:1.00|Handgun:1.00|Weapon:1.00|Adult:0.99|Male:0.99|Man:0.99|Person:0.99|Advertisement:0.78|Poster:0.64,Firearm,0.9999,0.9999,0.0,0.9894,0.0,0.0,0.0,4,7.19,79.28,80.98,#000000:70.2|#2f4f4f:9.5|#696969:6.6|#a9a9a9:6.0|#ff0000:5.6,Weapons:0.98|Violence:0.98|Blood & Gore:0.80|Graphic Violence:0.80,0.9782,0.9782,0.796,1,CALM:0.84,Male,24,32
35120,1984,Black Devil Doll from Hell,Book:1.00|Publication:1.00|Person:0.99|Novel:0.98|Face:0.83|Photography:0.83|Portrait:0.83|Advertisement:0.67|Poster:0.58|Comics:0.58,Book,1.0,0.0,0.5106,0.989,0.0,0.5076,0.0,1,74.15,76.26,86.99,#bdb76b:31.3|#a52a2a:30.7|#000000:11.7|#c0c0c0:8.3|#2f4f4f:5.5,,0.0,0.0,0.0,1,HAPPY:1.00,Female,13,21
84422,1984,Don't Open Till Christmas,Book:1.00|Publication:1.00|Advertisement:0.90|Bag:0.67|Poster:0.67|Accessories:0.63|Handbag:0.63|Novel:0.57|Tree:0.55|Tote Bag:0.55,Book,0.9977,0.0,0.0,0.0,0.0,0.0,0.0,1,56.43,84.22,85.13,#483d8b:45.2|#000000:24.6|#e6e6fa:8.1|#db7093:8.1|#4682b4:6.5,,0.0,0.0,0.0,0,,,-1,-1
91319,2012,1313: Bigfoot Island,Book:1.00|Publication:1.00|Boy:0.98|Male:0.98|Person:0.98|Teen:0.98|Advertisement:0.96|Vegetation:0.96|Adult:0.96|Female:0.96,Book,1.0,0.0,0.0,0.983,0.0,0.0,0.0,17,50.97,88.69,86.46,#2f4f4f:51.6|#556b2f:21.2|#c0c0c0:13.7|#000000:9.8|#800000:2.0,Non-Explicit Nudity of Intimate parts and Kissing:0.99|Non-Explicit Nudity:0.99|Exposed Male Nipple:0.99,0.0,0.0,0.0,5,CALM:0.99,Male,25,33
86667,1958,Grip of the Strangler,Book:1.00|Publication:1.00|Advertisement:1.00|Poster:0.99|Adult:0.96|Bride:0.96|Female:0.96|Person:0.96|Woman:0.96|Baby:0.59,Book,0.9999,0.0,0.5322,0.9633,0.0,0.0,0.0,10,33.42,87.47,87.48,#000000:57.3|#d2b48c:17.8|#2f4f4f:10.0|#ffdead:5.2|#a0522d:3.8,,0.0,0.0,0.0,2,DISGUSTED:0.79,Male,41,49
128866,2003,Arachnia,Animal:0.99|Invertebrate:0.99|Spider:0.99|Insect:0.79|Tarantula:0.79|Canine:0.73|Dog:0.73|Mammal:0.73|Pet:0.73|Book:0.54,Animal,0.988,0.0,0.988,0.0,0.0,0.0,0.0,1,43.72,80.79,84.47,#000000:47.2|#2f4f4f:22.7|#808000:8.4|#483d8b:7.9|#c0c0c0:4.9,,0.0,0.0,0.0,0,,,-1,-1
87472,1970,Cauldron of Blood,Advertisement:1.00|Poster:1.00|Snowman:0.75|Bear:0.62|Art:0.58|Graphics:0.58|Book:0.57|Publication:0.57|Hand:0.57|Sticker:0.56,Advertisement,1.0,0.0,0.6248,0.0,0.0,0.0,0.5453,2,72.29,89.61,84.38,#ff0000:53.2|#000000:20.6|#ff6347:11.4|#dcdcdc:7.1|#808080:2.2,,0.0,0.0,0.0,0,,,-1,-1
467925,1964,The Ghost of Sierra de Cobre,Art:1.00|Drawing:0.99|Adult:0.88|Bride:0.88|Female:0.88|Person:0.88|Wedding:0.88|Woman:0.88|Advertisement:0.55|Poster:0.55,Art,0.9998,0.0,0.0,0.8823,0.0,0.0,0.0,5,88.58,78.76,86.05,#ffffff:27.3|#808080:19.0|#a9a9a9:14.6|#c0c0c0:13.6|#dcdcdc:12.4,,0.0,0.0,0.0,1,CALM:0.83,Male,37,45
343803,2015,Save Yourself,Advertisement:0.99|Adult:0.97|Male:0.97|Man:0.97|Person:0.97|Poster:0.93|Book:0.91|Publication:0.91|Monkey:0.80|Musical Instrument:0.62,Advertisement,0.9885,0.0,0.0,0.9669,0.0,0.0,0.0,5,42.99,83.58,84.59,#000000:41.8|#2f4f4f:28.7|#808080:9.7|#dc143c:5.6|#a9a9a9:5.2,Explicit:0.87|Explicit Sexual Activity:0.87|Non-Explicit Nudity of Intimate parts and Kissing:0.53|Non-Explicit Nudity:0.53|Bare Back:0.53,0.0,0.0,0.0,1,CALM:0.40,Male,24,32
298165,2014,He Took His Skin Off for Me,Hospital:1.00|Crib:0.96|Furniture:0.96|Cushion:0.88|Home Decor:0.88|Adult:0.87|Male:0.87|Man:0.87|Person:0.87|Bride:0.76,Hospital,0.998,0.0,0.0,0.8693,0.0,0.0,0.0,10,57.39,85.03,91.14,#000000:29.4|#2f4f4f:22.5|#696969:13.2|#808080:13.2|#dcdcdc:9.7,Blood & Gore:0.99|Graphic Violence:0.99|Violence:0.99,0.987,0.0,0.987,2,CALM:0.96,Male,23,29
28529,1995,Sorceress,Book:1.00|Publication:1.00|Adult:0.97|Bride:0.97|Female:0.97|Person:0.97|Woman:0.97|Advertisement:0.94|Poster:0.76|Festival:0.57,Book,1.0,0.0,0.0,0.9741,0.0,0.5589,0.0,15,47.77,82.52,88.66,#000000:40.3|#191970:12.4|#cd5c5c:11.5|#800000:10.2|#ffb6c1:9.5,Partially Exposed Female Breast:0.96|Non-Explicit Nudity of Intimate parts and Kissing:0.96|Non-Explicit Nudity:0.96,0.0,0.0,0.0,3,CALM:0.99,Female,32,40
460640,2016,Ravenwolf Towers,City:1.00|Book:1.00|Publication:1.00|Urban:0.97|Advertisement:0.95|Metropolis:0.94|Poster:0.73|High Rise:0.72|Novel:0.57|Condo:0.56,City,0.9997,0.0,0.5239,0.0,0.0,0.0,0.0,0,24.92,81.04,80.06,#000000:48.7|#191970:26.2|#696969:7.2|#dda0dd:5.5|#2f4f4f:5.3,,0.0,0.0,0.0,0,,,-1,-1
956350,2009,Scary Movie 12,Adult:1.00|Male:1.00|Man:1.00|Person:1.00|Head:0.92|Face:0.83|Indoors:0.70|T-Shirt:0.57|Advertisement:0.56|Poster:0.56,Adult,0.9958,0.5269,0.0,0.9958,0.0,0.0,0.0,4,8.5,34.39,76.09,#000000:82.4|#2f4f4f:6.9|#696969:4.8|#bc8f8f:3.3|#d2691e:1.4,,0.0,0.0,0.0,0,,,-1,-1
28738,2004,Frog-g-g!,Book:1.00|Publication:1.00|Comics:0.99|Adult:0.99|Female:0.99|Person:0.99|Woman:0.99|Glove:0.88|Advertisement:0.56|Poster:0.56,Book,0.9991,0.0,0.5263,0.9908,0.0,0.0,0.0,6,62.6,78.39,87.94,#cd853f:20.5|#800000:20.3|#000000:20.1|#daa520:18.1|#2f4f4f:8.3,Non-Explicit Nudity of Intimate parts and Kissing:0.96|Non-Explicit Nudity:0.96|Partially Exposed Female Breast:0.96|Weapon Violence:0.41|Graphic Violence:0.41|Violence:0.41,0.4089,0.0,0.0,1,ANGRY:0.69,Female,31,39
480913,2017,Alien: Covenant - Prologue: Advent,Book:1.00|Publication:1.00|Advertisement:0.99|Poster:0.98|Person:0.94|Scoreboard:0.80|City:0.74|Outdoors:0.63|Novel:0.57|Spider:0.56,Book,0.9997,0.0,0.5571,0.9448,0.0,0.0,0.5536,2,0.66,78.71,76.33,#000000:85.9|#696969:5.8|#2f4f4f:5.4|#a9a9a9:2.8,,0.0,0.0,0.0,0,,,-1,-1
319206,2007,The Washingtonians,Book:1.00|Publication:1.00|Adult:0.95|Male:0.95|Man:0.95|Person:0.95|Smoke Pipe:0.94|Advertisement:0.92|Poster:0.73|Novel:0.71,Book,0.9998,0.0,0.0,0.9486,0.0,0.0,0.0,6,42.79,89.77,89.49,#000000:48.4|#2f4f4f:22.3|#696969:9.3|#dcdcdc:8.9|#a9a9a9:8.2,Blood & Gore:0.65|Graphic Violence:0.65|Violence:0.65,0.6544,0.0,0.6544,0,,,-1,-1
29404,2004,Corpses,Book:1.00|Publication:1.00|Novel:1.00|Adult:0.87|Male:0.87|Man:0.87|Person:0.87|Face:0.75|Head:0.75|Advertisement:0.57,Book,1.0,0.0,0.5297,0.8678,0.0,0.0,0.0,8,20.47,82.84,80.73,#000000:58.4|#2f4f4f:18.0|#696969:9.5|#87ceeb:7.8|#800000:3.5,,0.0,0.0,0.0,1,CALM:0.65,Male,48,56
428696,2016,Monster: The Prehistoric Project,Swimwear:0.99|Animal:0.93|Dinosaur:0.93|Person:0.91|Adult:0.91|Female:0.91|Woman:0.91|T-Rex:0.90|Shark:0.77|Advertisement:0.63,Swimwear,0.9902,0.0,0.9302,0.91,0.5275,0.0,0.0,9,75.63,85.96,85.14,#4682b4:16.6|#b0c4de:15.3|#2f4f4f:12.7|#000000:10.0|#dcdcdc:9.6,Swimwear or Underwear:0.98|Female Swimwear or Underwear:0.98|Non-Explicit Nudity of Intimate parts and Kissing:0.45|Non-Explicit Nudity:0.45|Partially Exposed Female Breast:0.45,0.0,0.0,0.0,3,SURPRISED:0.99,Female,23,29
537101,2017,Red Room,Book:1.00|Publication:1.00|Novel:0.91|Adult:0.87|Male:0.87|Man:0.87|Person:0.87|Advertisement:0.85|Poster:0.85|Face:0.74,Book,1.0,0.0,0.0,0.8709,0.0,0.0,0.0,4,11.22,76.2,77.1,#000000:64.7|#b22222:19.0|#800000:9.7|#8b4513:3.9|#c0c0c0:1.7,,0.0,0.0,0.0,1,FEAR:0.99,Female,22,28
445869,2018,Bloody Ballet,Lighting:0.99|Adult:0.98|Female:0.98|Person:0.98|Woman:0.98|Book:0.98|Publication:0.98|Advertisement:0.96|Poster:0.96|Nature:0.86,Lighting,0.9872,0.0,0.5615,0.9807,0.0,0.0,0.0,4,20.25,77.52,80.0,#000000:81.3|#2f4f4f:7.5|#c0c0c0:3.6|#556b2f:2.9|#b22222:2.5,,0.0,0.0,0.0,0,,,-1,-1
206157,1991,Into the Badlands,Book:1.00|Publication:1.00|Person:0.77|Adult:0.69|Female:0.69|Woman:0.69|Batman:0.66|Advertisement:0.65|Disk:0.59|Novel:0.58,Book,0.9983,0.0,0.5067,0.7685,0.0,0.0,0.5588,6,67.12,80.27,83.83,#d2691e:21.6|#a0522d:18.5|#000000:16.0|#daa520:15.9|#2f4f4f:8.2,,0.0,0.0,0.0,0,,,-1,-1
399199,2010,Twilight Vamps,Adult:1.00|Female:1.00|Person:1.00|Woman:1.00|Advertisement:0.97|Poster:0.97|Head:0.90|Face:0.85|Swimwear:0.81|Mouth:0.74,Adult,0.9985,0.0,0.0,0.9985,0.0,0.0,0.0,13,67.63,96.29,90.96,#000000:22.5|#a0522d:20.4|#d2b48c:13.7|#800000:12.0|#ffebcd:11.8,Non-Explicit Nudity of Intimate parts and Kissing:0.92|Non-Explicit Nudity:0.92|Partially Exposed Female Breast:0.92|Swimwear or Underwear:0.91|Female Swimwear or Underwear:0.91,0.0,0.0,0.0,4,FEAR:0.99,Female,28,36
